IDs,age,ageDifference,gender,genderDifference,issue,opinionFirst_1,opinionFirst_2,opinionFirst_3,opinionFirst_4,opinionFirst_5,opinionSecond_1,opinionSecond_2,opinionSecond_3,opinionSecond_4,opinionSecond_5,fullLiking_1,fullLiking_2,fullLiking_3,fullLiking_4,fullLiking_5,liking,similarity
6602,30,-3,1,1,0,1,-1,1,1,-1,0,-1,1,-1,-1,5,4,4,5,3,4,3
6633,24,9,0,0,0,1,1,-1,1,-1,1,-1,1,1,-1,4,4,4,5,3,4,3
6661,25,28,1,0,0,-1,0,0,0,1,1,1,1,-1,-1,4,3,3,5,1,3,0
6660,41,NaN,0,NaN,0,1,-1,-1,1,0,-1,1,-1,1,0,5,4,4,5,3,4,2
4572,77,-53,0,0,1,-1,-1,1,1,1,0,1,-1,-1,0,5,5,5,5,5,5,0
4515,31,5,1,1,1,-1,0,-1,-1,1,1,-1,0,-1,-1,4,3,3,5,3,3,1
4516,33,3,0,1,1,-1,1,-1,-1,1,1,1,0,1,1,4,4,4,5,3,4,2
4434,22,3,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1,5,5,5,5,5,5,2
4517,32,-4,1,0,1,-1,1,1,-1,0,1,1,-1,-1,1,4,2,3,5,1,2.5,2
4511,24,0,0,1,1,1,1,1,0,-1,1,1,1,-1,-1,5,4,4,5,3,4,4
4550,32,-4,1,0,1,0,1,1,1,-1,-1,1,-1,1,1,5,5,4,5,5,4.5,2
6847,27,-3,0,0,0,-1,-1,-1,-1,-1,-1,1,0,1,-1,5,2,4,5,5,3,2
4524,32,0,0,1,1,0,-1,-1,1,1,-1,-1,-1,-1,1,5,4,4,5,4,4,3
4563,20,3,0,0,1,1,-1,1,1,1,1,1,1,-1,-1,5,3,4,5,2,3.5,2
6847,24,3,1,0,0,-1,1,0,1,-1,-1,-1,-1,-1,-1,4,2,2,4,2,2,2
4502,44,3,1,1,1,1,1,1,1,1,-1,1,1,-1,0,4,3,3,5,3,3,2
4519,30,0,0,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,5,5,5,5,3,5,4
4436,25,32,1,0,1,1,1,1,-1,0,-1,1,1,1,1,5,4,3,5,4,3.5,2
4585,24,22,1,1,1,-1,1,1,-1,0,-1,1,1,-1,0,5,3,4,5,4,3.5,4
6949,38,NaN,1,NaN,0,0,0,0,-1,0,-1,-1,-1,0,0,5,5,5,5,5,5,0
4459,63,NaN,0,NaN,1,-1,-1,1,1,1,1,1,0,0,0,5,5,5,5,5,5,0
4437,57,0,1,1,1,1,1,1,-1,-1,1,1,1,1,1,3,3,3,5,3,3,3
6948,40,NaN,1,NaN,0,-1,-1,-1,0,0,0,0,0,-1,0,1,1,2,1,2,1.5,0
4562,20,3,1,1,1,-1,-1,1,-1,1,1,1,-1,1,0,5,2,3,5,4,2.5,0
4441,51,NaN,0,NaN,1,-1,-1,-1,1,1,-1,1,1,-1,-1,4,4,4,4,3,4,1
6894,37,-2,1,1,0,1,1,1,0,-1,-1,-1,1,-1,-1,5,5,5,1,5,5,2
4442,50,5,1,1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,5,5,4,5,4,4.5,1
4561,29,-9,1,1,1,0,1,-1,0,0,1,1,1,-1,0,5,5,4,5,4,4.5,1
4464,31,0,1,1,1,1,1,1,-1,0,-1,1,1,-1,0,5,3,3,5,4,3,3
6872,20,11,0,0,0,1,-1,-1,1,1,-1,-1,1,1,-1,5,3,3,3,1,3,2
4559,38,NaN,0,NaN,1,1,-1,1,-1,1,1,1,-1,1,0,4,3,5,5,3,4,1
6601,24,-3,1,1,0,-1,-1,1,1,-1,0,-1,1,-1,-1,5,4,4,5,4,4,3
4497,46,-24,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,0,4,4,4,5,3,4,2
4407,29,24,1,0,1,-1,1,-1,-1,0,-1,0,-1,1,1,5,5,5,5,2,5,2
4547,35,NaN,0,NaN,1,-1,1,-1,-1,0,-1,-1,-1,-1,0,4,4,4,4,3,4,3
4539,26,NaN,0,NaN,1,-1,1,1,1,0,0,-1,0,-1,0,4,4,4,4,4,4,0
4500,50,-15,1,1,1,-1,1,-1,1,1,-1,-1,-1,0,0,5,4,4,5,4,4,2
4503,43,15,1,0,1,-1,-1,1,1,1,-1,-1,-1,1,1,5,5,5,5,3,5,4
4428,62,-38,0,0,1,-1,-1,-1,-1,1,1,-1,1,0,0,5,5,4,4,5,4.5,1
4548,58,NaN,0,NaN,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,5,4,4,4,3,4,4
4541,58,-8,1,1,1,-1,1,1,-1,0,1,-1,-1,-1,-1,5,4,4,5,4,4,1
4484,22,NaN,0,NaN,1,0,-1,-1,-1,1,1,-1,1,1,1,4,5,5,5,5,5,2
4501,49,-8,0,0,1,1,1,1,1,1,1,1,1,0,0,4,3,3,5,3,3,3
4483,23,-3,1,0,1,1,0,0,-1,0,1,-1,1,1,1,4,1,2,5,3,1.5,1
6677,27,29,0,0,0,-1,1,0,1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,2
4475,25,-3,0,1,1,-1,-1,1,-1,1,-1,0,-1,-1,1,4,4,3,5,1,3.5,3
4473,18,19,0,0,1,1,1,-1,-1,0,1,0,1,-1,0,5,5,5,5,3,5,2
4540,30,18,1,0,1,1,-1,1,-1,0,-1,-1,-1,-1,1,5,5,4,5,1,4.5,2
4472,23,12,0,0,1,1,0,-1,-1,0,1,1,0,0,0,5,3,3,4,2,3,1
6655,26,-4,1,0,0,0,1,-1,1,1,-1,0,1,1,1,5,5,5,5,2,5,2
4474,47,-15,1,0,1,1,1,0,1,1,1,1,-1,-1,1,5,5,5,5,3,5,3
4544,34,-6,1,0,1,-1,-1,0,0,0,1,-1,1,-1,1,4,3,3,5,3,3,1
4517,28,4,0,0,1,1,1,-1,-1,1,-1,1,1,-1,0,5,4,4,5,4,4,2
4424,32,35,1,1,1,-1,1,0,-1,0,1,1,1,-1,-1,5,4,5,5,4,4.5,2
4409,28,9,0,1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,5,4,4,5,1,4,1
4562,23,-3,1,1,1,1,1,-1,1,0,-1,-1,1,-1,1,5,4,4,4,5,4,0
6642,31,NaN,0,NaN,0,-1,1,1,1,1,1,0,1,1,-1,5,3,3,5,1,3,2
4582,61,-35,0,0,1,-1,1,1,1,1,1,1,1,-1,1,5,5,5,5,5,5,3
6666,52,NaN,1,NaN,0,1,1,1,1,-1,1,1,-1,-1,1,5,4,4,5,1,4,2
6884,26,-2,1,1,0,-1,-1,-1,1,-1,-1,-1,-1,0,-1,5,4,4,5,5,4,4
4561,20,9,1,1,1,1,1,1,-1,0,0,1,-1,0,0,5,5,5,5,5,5,1
4577,50,NaN,1,NaN,1,-1,1,1,1,1,1,1,1,-1,-1,4,4,3,4,2,3.5,2
6890,48,-27,0,0,0,-1,-1,1,1,-1,-1,0,0,1,1,4,3,3,3,2,3,2
4483,20,3,0,0,1,1,-1,1,-1,1,1,0,0,-1,0,5,5,5,5,3,5,2
4509,31,20,0,0,1,-1,-1,-1,-1,1,-1,-1,1,1,1,5,5,5,5,3,5,3
4563,23,-3,1,0,1,1,1,1,-1,-1,1,-1,1,-1,-1,5,4,5,4,3,4.5,4
4482,19,2,0,0,1,1,1,-1,-1,-1,1,1,1,-1,1,5,4,4,5,4,4,3
4429,25,NaN,0,NaN,1,-1,0,0,-1,0,-1,1,1,1,1,5,5,5,5,3,5,1
4435,31,NaN,0,NaN,1,1,1,1,-1,1,0,1,-1,-1,0,4,3,3,4,2,3,2
4500,35,15,1,1,1,-1,-1,-1,0,0,-1,1,-1,1,1,3,5,3,3,3,4,2
4404,23,-3,1,1,1,1,1,1,1,-1,-1,-1,0,1,1,4,3,3,3,4,3,1
4530,41,-4,1,1,1,-1,0,1,-1,1,0,-1,1,-1,0,5,4,4,5,3,4,2
4401,23,7,1,0,1,-1,1,-1,1,1,1,0,0,-1,-1,3,3,3,4,3,3,0
4472,35,-12,1,0,1,1,1,0,0,0,1,0,-1,-1,0,4,3,3,4,5,3,1
4546,29,NaN,1,NaN,1,1,1,1,-1,1,-1,-1,-1,-1,1,5,4,3,5,2,3.5,2
4739,23,-2,1,1,1,0,1,1,-1,1,0,1,-1,1,0,4,3,3,4,3,3,1
4525,23,-3,1,0,1,-1,0,0,1,-1,0,1,0,-1,-1,5,5,5,5,3,5,1
4544,28,6,0,0,1,1,-1,1,-1,1,-1,-1,0,0,0,5,4,4,5,3,4,1
4529,40,3,1,0,1,0,1,-1,-1,0,1,1,1,-1,0,4,4,4,5,3,4,2
4525,20,3,0,0,1,0,1,0,-1,1,-1,0,0,1,1,3,4,3,5,1,3.5,1
4560,34,NaN,0,NaN,1,-1,0,1,0,1,1,1,1,0,0,5,5,5,5,5,5,1
4498,38,-15,0,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,5,4,4,5,3,4,4
4499,35,-13,1,0,1,-1,1,1,-1,1,-1,0,1,-1,1,5,4,3,5,2,3.5,4
4702,25,2,0,0,1,-1,0,-1,1,1,1,1,-1,-1,-1,5,5,5,5,5,5,1
4529,43,-3,0,0,1,1,1,1,-1,0,0,1,-1,-1,0,5,5,4,5,3,4.5,2
6680,23,NaN,0,NaN,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,4,3,3,4,3,3,2
4523,27,NaN,1,NaN,1,-1,-1,0,-1,1,1,1,0,-1,-1,4,2,2,3,3,2,1
4541,50,8,1,1,1,1,-1,-1,-1,-1,-1,1,1,-1,-1,3,3,4,4,3,3.5,2
4524,32,0,0,1,1,-1,-1,-1,-1,1,0,-1,-1,1,1,5,4,4,5,3,4,3
6655,22,4,0,0,0,-1,0,1,1,1,0,1,-1,1,1,5,4,5,5,4,4.5,2
4715,25,-1,0,1,1,0,1,1,0,-1,1,-1,-1,1,0,5,5,5,5,3,5,0
4520,26,0,1,1,1,-1,1,0,-1,1,-1,1,1,-1,0,4,3,4,4,5,3.5,3
4505,77,-48,0,0,1,-1,0,-1,-1,1,1,1,1,-1,1,5,3,5,4,4,4,2
6615,28,NaN,0,NaN,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,5,3,5,4,1,4,2
4714,28,-3,1,1,1,-1,1,1,-1,0,1,1,1,1,0,5,5,5,5,4,5,2
4522,31,29,0,0,1,-1,-1,-1,-1,0,1,1,1,-1,-1,4,4,4,5,1,4,1
6656,23,NaN,1,NaN,0,-1,-1,1,1,0,-1,1,1,-1,0,5,5,4,5,2,4.5,2
4521,45,-15,1,0,1,1,1,1,-1,1,1,1,1,-1,1,5,4,4,5,3,4,5
4504,45,NaN,0,NaN,1,1,0,1,1,1,-1,1,-1,1,1,5,4,4,5,3,4,2
6659,62,NaN,1,NaN,0,1,1,1,-1,-1,-1,-1,1,1,-1,5,5,5,5,5,5,2
4750,23,6,1,0,1,1,1,1,-1,0,1,1,-1,-1,1,5,4,4,5,2,4,3
4522,60,-29,1,0,1,1,1,1,-1,-1,-1,-1,-1,-1,0,5,4,4,5,3,4,1
4495,23,42,1,0,1,1,1,1,0,0,1,0,-1,1,1,5,5,5,5,4,5,1
6617,31,7,1,1,0,1,-1,0,1,1,1,-1,1,-1,1,5,4,5,5,4,4.5,3
4521,30,15,0,0,1,1,1,1,-1,1,1,-1,1,-1,1,5,5,5,5,4,5,4
6618,33,21,0,0,0,-1,-1,-1,-1,-1,1,1,-1,1,1,5,4,4,4,3,4,1
4749,44,-18,0,1,1,1,0,1,1,0,-1,1,1,1,1,4,3,3,5,3,3,2
4621,37,2,1,0,1,-1,-1,0,1,1,-1,1,-1,-1,0,4,4,4,5,3,4,1
6618,54,-21,1,0,0,1,-1,1,-1,-1,1,1,-1,1,1,4,3,5,4,2,4,1
4877,25,NaN,0,NaN,1,-1,-1,-1,-1,1,1,1,-1,-1,0,5,3,3,5,1,3,2
4730,28,15,0,0,1,-1,-1,1,1,1,-1,1,-1,1,0,5,4,4,5,3,4,2
4713,27,-2,1,1,1,-1,1,1,-1,-1,-1,1,-1,1,-1,5,5,5,5,5,5,3
4729,34,NaN,0,NaN,1,-1,1,-1,1,1,0,-1,1,-1,0,4,3,3,4,3,3,0
4733,27,NaN,0,NaN,1,-1,0,1,-1,0,1,1,0,-1,0,5,4,4,4,4,4,1
4597,61,NaN,0,NaN,1,1,1,1,1,-1,1,1,1,-1,-1,4,4,4,4,4,4,4
4732,37,16,1,0,1,0,1,1,-1,0,0,1,1,0,0,5,5,5,5,3,5,2
4929,31,4,0,1,1,-1,-1,0,-1,1,-1,1,-1,-1,1,4,5,5,5,4,5,3
4848,35,NaN,1,NaN,1,-1,-1,1,1,1,-1,1,1,-1,1,4,4,4,5,5,4,3
6621,20,0,1,1,0,-1,-1,-1,-1,-1,0,1,1,0,0,5,5,5,5,4,5,0
4706,37,NaN,0,NaN,1,-1,1,1,1,1,1,1,-1,-1,-1,5,5,5,5,2,5,1
4847,38,NaN,0,NaN,1,-1,1,1,-1,1,-1,-1,1,1,1,5,5,5,5,5,5,3
6657,28,23,0,0,0,1,-1,1,-1,1,1,1,1,1,-1,5,4,4,5,3,4,2
4849,28,-3,0,0,1,-1,-1,-1,0,1,1,-1,1,-1,0,4,4,4,4,4,4,1
4616,21,24,1,1,1,-1,0,1,-1,1,1,0,-1,1,0,5,5,5,5,2,5,0
6645,27,NaN,1,NaN,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,3,3,2,5,3,2.5,3
4849,25,3,1,0,1,1,-1,1,-1,0,-1,-1,-1,0,1,5,4,4,5,3,4,1
4527,27,NaN,1,NaN,1,-1,1,-1,1,-1,0,1,1,-1,-1,4,3,3,5,4,3,2
6622,60,-35,1,1,0,1,1,1,1,-1,-1,0,-1,-1,-1,5,4,4,5,3,4,1
4615,21,19,0,0,1,0,1,-1,1,1,1,1,1,-1,-1,5,5,5,5,1,5,1
4823,27,22,0,0,1,1,1,1,-1,1,-1,-1,0,1,1,5,3,3,5,3,3,1
6623,60,-35,0,0,0,-1,1,-1,0,-1,-1,-1,1,1,-1,5,4,5,5,4,4.5,2
4520,26,0,1,1,1,-1,1,1,-1,0,-1,1,0,-1,1,5,5,5,5,5,5,3
4772,32,7,1,1,1,1,1,1,-1,1,-1,-1,1,-1,0,5,5,5,5,1,5,2
6617,38,-7,1,1,0,1,-1,1,-1,1,1,-1,0,1,1,4,4,4,5,3,4,3
4771,31,12,0,1,1,1,1,1,-1,-1,-1,1,0,1,0,5,5,5,5,3,5,1
6616,43,NaN,1,NaN,0,1,-1,-1,-1,1,1,1,-1,1,-1,3,2,3,4,4,2.5,2
4838,65,-41,1,0,1,-1,0,-1,1,0,1,1,1,-1,-1,5,5,5,5,4,5,0
4713,25,2,1,1,1,1,1,0,-1,1,-1,1,-1,-1,-1,5,4,5,5,3,4.5,2
4420,67,NaN,1,NaN,1,-1,1,1,1,-1,-1,-1,-1,-1,1,5,4,4,5,5,4,1
4467,25,8,0,0,1,1,0,1,-1,0,-1,1,-1,1,0,4,4,4,5,3,4,0
4839,27,13,1,0,1,1,1,1,1,1,-1,-1,-1,1,1,4,5,3,4,1,4,2
4468,27,3,1,0,1,1,0,1,-1,0,0,0,-1,-1,1,4,3,3,3,3,3,1
4838,24,41,0,0,1,1,1,1,-1,-1,-1,0,-1,1,0,4,3,1,1,1,2,0
4714,25,3,1,1,1,1,1,1,1,0,-1,1,1,-1,-1,4,4,5,5,4,4.5,2
4440,26,8,1,1,1,0,1,-1,-1,0,-1,1,0,0,1,4,3,3,4,3,3,1
4813,30,-9,0,0,1,-1,0,1,0,0,1,1,0,-1,1,4,4,4,5,4,4,0
6658,22,-3,1,0,0,-1,-1,-1,-1,-1,1,1,1,-1,1,5,4,4,4,3,4,1
4830,26,-7,0,0,1,0,1,-1,-1,1,-1,1,-1,-1,0,4,5,5,5,4,5,3
6608,24,28,0,0,0,1,0,1,1,1,1,1,-1,-1,1,4,5,4,5,2,4.5,2
4645,40,NaN,0,NaN,1,1,0,1,-1,0,1,1,1,1,-1,4,3,3,5,4,3,2
4839,40,-13,0,0,1,-1,-1,-1,1,1,1,1,1,1,1,4,4,4,4,3,4,2
6609,33,-13,1,1,0,1,1,-1,1,1,1,-1,-1,1,-1,4,4,4,5,4,4,3
4831,27,NaN,1,NaN,1,1,1,1,-1,-1,-1,0,-1,-1,0,4,4,4,4,4,4,1
4423,34,2,0,1,1,-1,1,-1,-1,1,-1,1,0,1,1,3,3,3,5,1,3,3
6674,30,NaN,1,NaN,0,1,1,1,1,1,1,0,1,-1,1,5,4,4,5,2,4,3
4737,34,NaN,0,NaN,1,-1,-1,-1,1,1,0,1,-1,0,1,5,4,4,5,3,4,2
4823,49,-22,1,0,1,-1,-1,0,1,1,1,1,1,-1,1,5,5,5,5,4,5,1
4568,31,-2,1,0,1,-1,-1,-1,-1,0,-1,-1,-1,1,0,5,5,4,5,3,4.5,3
4620,35,NaN,1,NaN,1,-1,1,-1,1,0,1,1,-1,-1,1,5,5,5,5,2,5,2
4813,21,9,1,0,1,1,1,0,-1,1,-1,0,-1,0,0,3,2,5,5,3,3.5,0
4444,28,5,1,0,1,1,1,-1,-1,1,0,-1,-1,1,1,5,4,3,4,2,3.5,2
4698,30,-3,1,0,1,-1,1,1,1,0,0,-1,-1,-1,0,5,5,5,5,4,5,0
4443,39,16,1,0,1,1,-1,1,-1,1,-1,-1,-1,-1,1,5,4,4,5,1,4,3
4447,31,-9,0,1,1,1,1,1,-1,-1,1,0,-1,-1,1,5,4,4,5,3,4,2
4696,28,NaN,1,NaN,1,1,1,1,1,1,1,0,-1,1,0,5,4,4,4,4,4,2
4445,31,-9,0,1,1,1,1,1,-1,-1,1,0,-1,-1,1,5,5,5,5,4,5,2
4846,28,3,0,0,1,-1,-1,-1,0,0,1,-1,1,-1,1,3,3,4,5,4,3.5,1
4618,50,-10,1,0,1,-1,1,1,1,0,-1,0,-1,1,1,5,4,5,4,4,4.5,2
4446,32,1,1,0,1,1,1,1,-1,-1,0,1,-1,-1,1,3,3,3,2,2,3,2
4898,45,-16,2,0,1,1,1,1,1,1,-1,-1,-1,-1,-1,5,5,5,5,5,5,0
4699,30,-10,1,1,1,1,1,0,-1,-1,1,0,-1,-1,1,5,3,3,5,5,3,2
4817,52,NaN,1,NaN,1,1,0,-1,1,0,-1,1,1,-1,1,3,5,5,5,5,5,0
4552,47,-29,1,0,1,-1,1,-1,-1,1,1,-1,1,-1,1,5,3,3,5,3,3,2
4845,31,-1,0,1,1,1,1,0,-1,1,-1,-1,-1,-1,1,5,4,4,5,1,4,2
4425,30,40,0,0,1,-1,0,0,-1,0,1,1,1,-1,-1,3,3,4,4,4,3.5,1
4846,31,-3,1,0,1,1,-1,1,-1,1,-1,-1,-1,0,0,4,3,3,5,1,3,1
4621,39,-2,0,0,1,-1,1,-1,-1,0,-1,-1,0,1,1,4,2,4,5,1,3,1
4930,18,7,1,1,1,1,-1,1,-1,-1,0,1,-1,-1,0,4,3,4,5,3,3.5,1
4518,29,NaN,1,NaN,1,-1,1,-1,1,1,1,1,0,-1,0,5,5,5,5,1,5,1
4931,21,0,0,0,1,-1,-1,-1,1,1,1,1,1,-1,-1,5,3,4,4,1,3.5,0
4619,23,NaN,1,NaN,1,1,1,1,1,-1,1,0,1,-1,0,4,3,4,5,1,3.5,2
4926,28,3,1,1,1,1,1,0,-1,-1,-1,1,1,1,1,5,5,5,5,5,5,1
6682,25,2,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,5,5,4,5,4,4.5,2
4519,30,0,0,1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,3,3,5,5,1,4,4
4497,22,24,0,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,4,4,4,5,1,4,2
4707,33,6,0,1,1,-1,0,-1,1,1,1,1,1,1,1,4,3,3,5,1,3,2
6676,35,-15,0,1,0,-1,1,1,1,-1,-1,1,-1,0,0,4,4,4,5,3,4,2
4674,24,1,1,0,1,-1,1,1,-1,0,-1,1,-1,1,0,5,5,5,5,4,5,2
4926,31,-3,1,1,1,-1,1,1,1,1,1,1,0,-1,-1,5,5,5,5,5,5,1
6703,43,-16,1,1,0,1,1,-1,-1,-1,1,1,-1,0,-1,5,4,4,5,4,4,4
4935,22,5,0,1,1,-1,1,1,-1,-1,-1,0,1,-1,-1,4,3,3,5,3,3,4
4674,25,-1,0,0,1,-1,1,-1,1,0,-1,1,1,-1,0,5,5,5,5,5,5,2
4498,23,15,0,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,3,2,3,2,1,2.5,4
4934,23,-3,1,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,4,5,4,5,3,4.5,2
4845,30,1,0,1,1,-1,-1,-1,-1,1,1,1,0,-1,1,4,5,3,4,2,4,2
4499,22,13,0,0,1,-1,0,1,-1,1,-1,1,1,-1,1,5,3,3,5,3,3,4
4925,30,-8,0,1,1,-1,-1,0,1,0,-1,-1,1,1,1,5,5,5,5,5,5,3
4528,26,NaN,0,NaN,1,-1,-1,-1,1,1,-1,1,-1,-1,1,4,4,4,4,1,4,3
4734,35,NaN,0,NaN,1,-1,1,1,-1,-1,1,1,0,-1,0,4,4,4,5,3,4,2
4935,27,-5,0,1,1,-1,0,1,-1,-1,-1,1,1,-1,-1,4,5,5,4,5,5,4
4932,26,NaN,0,NaN,1,1,1,1,-1,-1,1,1,1,-1,-1,5,5,3,4,1,4,5
4721,24,10,1,0,1,-1,1,0,1,1,1,-1,-1,1,1,5,5,5,5,2,5,2
4551,29,NaN,0,NaN,1,1,1,0,0,0,-1,1,-1,-1,1,3,3,4,4,2,3.5,1
6672,34,NaN,0,NaN,0,0,0,1,-1,-1,1,1,1,-1,1,5,4,4,5,3,4,2
4701,23,1,0,0,1,1,1,-1,-1,0,0,1,1,-1,-1,5,3,4,5,3,3.5,2
4553,36,-18,0,0,1,-1,0,-1,1,1,1,0,-1,1,-1,4,3,3,5,4,3,2
6701,43,-1,1,0,0,-1,-1,-1,-1,-1,1,1,1,-1,1,5,4,4,5,4,4,1
4608,25,-2,1,0,1,1,1,1,-1,-1,1,1,1,-1,1,5,5,5,5,5,5,4
4555,29,10,1,0,1,-1,1,0,-1,0,1,1,1,0,0,5,4,4,4,2,4,1
6670,41,NaN,0,NaN,0,-1,1,-1,-1,-1,1,1,-1,1,-1,4,4,5,5,4,4.5,3
4718,30,NaN,1,NaN,1,1,0,1,-1,0,1,1,-1,-1,-1,5,5,5,5,2,5,2
4554,29,-5,0,0,1,-1,0,-1,-1,0,-1,1,1,1,0,5,4,4,5,4,4,1
6671,22,NaN,1,NaN,0,1,-1,-1,-1,-1,-1,1,1,0,-1,4,3,4,5,1,3.5,1
4602,61,NaN,0,NaN,1,1,-1,-1,-1,1,1,1,1,-1,0,4,4,4,5,4,4,2
4608,23,2,0,0,1,1,1,1,-1,1,1,1,1,-1,-1,5,5,4,5,5,4.5,4
4554,24,5,1,0,1,-1,1,1,1,0,-1,0,-1,1,0,3,3,3,2,1,3,2
4732,53,-16,0,0,1,0,1,1,0,0,0,1,1,-1,0,5,5,5,5,3,5,2
6685,21,NaN,0,NaN,0,1,1,1,1,0,0,1,-1,-1,1,5,4,5,5,4,4.5,1
4723,18,5,1,1,1,-1,0,-1,-1,0,1,1,-1,-1,0,3,3,3,5,3,3,2
4550,28,4,0,0,1,-1,1,-1,1,1,0,1,1,1,-1,5,5,4,5,2,4.5,2
4618,40,10,0,0,1,-1,0,-1,1,1,-1,1,1,1,0,5,4,4,5,4,4,2
4403,23,-1,0,1,1,-1,0,1,-1,1,1,-1,-1,1,1,5,5,5,5,4,5,1
4730,43,-15,1,0,1,-1,1,-1,1,0,-1,-1,1,1,1,5,3,3,5,2,3,2
6703,27,16,1,1,0,1,1,-1,0,-1,1,1,-1,-1,-1,5,3,4,5,3,3.5,4
4603,58,NaN,1,NaN,1,-1,-1,1,-1,1,-1,1,1,-1,0,5,5,4,5,4,4.5,3
4738,29,NaN,1,NaN,1,1,1,1,1,1,-1,-1,1,0,-1,5,5,5,5,3,5,1
4755,29,NaN,1,NaN,1,-1,1,-1,1,1,-1,1,-1,-1,1,5,4,4,5,4,4,4
4766,36,-12,1,1,1,-1,-1,0,1,0,-1,0,-1,-1,1,5,5,5,5,1,5,1
4764,26,2,1,0,1,0,1,-1,-1,0,1,1,-1,-1,1,4,3,4,5,3,3.5,3
6646,58,-33,1,1,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,4,4,4,5,3,4,2
4767,31,-7,1,1,1,-1,1,-1,1,1,1,1,0,-1,0,5,5,5,5,5,5,1
6677,56,-29,1,0,0,-1,-1,-1,-1,-1,-1,1,0,1,-1,5,3,5,5,3,4,2
4721,34,-10,0,0,1,-1,-1,-1,1,0,1,1,0,1,1,5,4,5,5,5,4.5,1
4452,25,-2,1,0,1,-1,0,1,1,1,-1,0,-1,1,0,5,4,4,5,5,4,2
4725,25,4,1,0,1,-1,1,1,-1,-1,-1,1,1,-1,0,2,3,4,5,2,3.5,4
6661,53,-28,0,0,0,1,1,1,-1,-1,-1,0,0,0,1,4,4,4,4,2,4,0
4723,23,-5,1,1,1,1,1,1,-1,0,-1,0,-1,-1,0,5,4,4,5,5,4,1
4431,25,3,0,0,1,-1,0,-1,0,0,1,1,1,1,0,3,4,4,5,2,4,0
6644,50,-2,0,0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,5,5,4,5,3,4.5,2
4765,24,NaN,1,NaN,1,0,1,1,-1,1,-1,-1,-1,1,1,3,3,4,4,1,3.5,1
4495,65,-42,0,0,1,1,0,-1,1,1,1,1,1,0,0,5,5,5,5,4,5,1
6679,21,20,0,0,0,-1,1,-1,1,0,-1,-1,1,-1,0,5,5,5,5,4,5,1
4434,25,-3,1,1,1,0,1,-1,-1,0,-1,-1,-1,-1,1,3,3,3,4,1,3,2
4668,38,-2,1,0,1,1,1,1,-1,0,1,1,0,1,1,5,5,5,5,5,5,2
6644,48,2,1,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,5,3,3,5,1,3,2
4432,25,NaN,0,NaN,1,1,1,0,-1,0,1,-1,-1,-1,0,5,5,5,5,4,5,2
4756,30,NaN,0,NaN,1,-1,-1,0,-1,1,-1,-1,0,1,0,5,5,5,5,5,5,2
4767,24,7,1,1,1,1,1,0,-1,0,-1,1,-1,1,1,5,4,4,5,1,4,1
4510,33,28,0,1,1,1,1,0,-1,1,1,1,1,-1,-1,4,4,4,4,1,4,3
4766,24,12,1,1,1,-1,0,-1,-1,1,-1,-1,0,1,0,5,5,5,5,1,5,1
4477,36,NaN,0,NaN,1,-1,1,0,-1,1,1,0,-1,-1,1,4,4,4,4,4,4,2
4534,25,NaN,1,NaN,1,1,-1,1,-1,0,0,0,-1,-1,0,3,3,3,4,2,3,1
4759,27,21,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,5,5,4,5,3,4.5,4
4433,30,-1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,0,5,5,5,5,5,5,2
4543,23,23,1,0,1,-1,-1,1,-1,0,1,1,1,-1,0,4,3,3,3,4,3,2
4728,50,-32,0,0,1,1,0,1,-1,1,1,1,-1,-1,0,5,4,5,4,5,4.5,2
6650,48,-26,0,1,0,-1,1,1,-1,-1,1,1,1,1,1,4,3,2,5,2,2.5,2
4575,29,4,1,1,1,-1,1,0,1,1,1,1,1,1,-1,5,5,5,5,3,5,2
4409,37,-9,0,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,4,4,4,5,3,4,1
6886,41,-20,0,0,0,-1,-1,-1,-1,-1,1,-1,1,-1,0,5,5,4,5,4,4.5,2
4708,19,3,0,0,1,1,1,-1,-1,-1,1,1,-1,-1,0,5,4,4,5,3,4,4
