"StartDate","EndDate","Progress","Duration..in.seconds.","Finished","RecordedDate","Gender","Gender_3_TEXT","Age","State","income","Education","Hispanic","Race","Race_6_TEXT","Pets_1","Pets_2","Pets_3","Pets_4","Pets_5","Pets_6","Pets_7","Pets_8","Pets_9","Pets_10","Pets_10_TEXT","Donations_1","Donations_2","Donations_3","Donations_4","Donations_5","Donations_6","Donations_7","Donations_8","Donations_9","Donations_10","Donations_11","Donations_12","Donations_13","Donations_14","Donations_15","Donations_16","Donations_17","Impossible_1","Impossible_2","Impossible_3","Impossible_4","Impossible_5","Impossible_8","Impossible_6","Impossible_7","Impossible_11","Impossible_9","Impossible_10","Blue_dress","Don","assignment_id","participant_id","age","year_of_birth","education","educationScore","gender","femaleAs1MaleAs0","income_1","incomeScore","householdIncomeEstimate","computer_country","device","Location","Age_1","AttnCheck","FL_45_DO_Farmedidentifiableappeal.FIA.","FL_45_DO_Companionidentifiableappeal.CIA.","FL_45_DO_Farmedstatisticalappeal.FSA.","FL_45_DO_Companionstatisticalappeal.CSA.","FL_45_DO_Farmedidentifiableandstatisticalappeal.FISA.","FL_45_DO_Companionidentifiableandstatisticalappeal.CISA.","FL_45_DO_Farmednotextappeal.FNTA.","FL_45_DO_Companionnotextappeal.CNTA.","Flagged_susp","speeder","location.fail","ran.fail","type.fail","computer.fail","dress.fail","suspicious.fail","dupe","IP.fail","rejects","don","cond","CvF","stat","ident","donors","anim.don","AgeGroup","gender.coll","age.gend","regions","reg","race2","race.coll","caseid","weightvec"
"19-09-11 11:38","19-09-11 11:39",100,50,TRUE,"19-09-11 11:39","Woman",NA,27,"Texas",1,"Some college, no degree","Yes","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","50","c6aa0fb2","2d541ef5",27,1992,"Completed trade/technical/vocational training",3,"female",1,"$10,000 to $24,999",1,17500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,1,0,1,50,"CNTA","Companion","no stat appeal","no ident victim","donor",0,2,2,2,"South",3,1,1,27,0.751270883954877
"19-09-11 11:37","19-09-11 11:39",100,88,TRUE,"19-09-11 11:39","Man",NA,26,"Iowa",1,"Associate degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","d7af5742","f313b03c",26,1993,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"male",0,"$10,000 to $24,999",1,17500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FNTA","Farmed","no stat appeal","no ident victim","non-donor",0,2,1,8,"Midwest",2,1,1,28,0.732271038750967
"19-09-11 11:38","19-09-11 11:39",100,68,TRUE,"19-09-11 11:39","Man",NA,28,"Connecticut",4,"Bachelor's degree","No","Black or African-American",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","3bd03d61","e44355cd",28,1991,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$85,000 to $114,999",5,1e+05,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FIA","Farmed","no stat appeal","ident victim","non-donor",0,2,1,8,"Northeast",1,2,2,29,0.631213901238076
"19-09-11 11:37","19-09-11 11:39",100,92,TRUE,"19-09-11 11:39","Man",NA,34,"New York",3,"Bachelor's degree","No","Black or African-American",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","f33991da","399ae24e",33,1986,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FSA","Farmed","stat appeal","no ident victim","non-donor",0,2,1,8,"Northeast",1,2,2,30,0.623359207468911
"19-09-11 11:38","19-09-11 11:39",100,73,TRUE,"19-09-11 11:39","Man",NA,30,"Texas",2,"Associate degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergency relief efforts in the case of a natural disaster, etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","37195b30","779062a8",30,1989,"Completed trade/technical/vocational training",3,"male",0,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FSA","Farmed","stat appeal","no ident victim","non-donor",0,2,1,8,"South",3,1,1,31,0.315580568223066
"19-09-11 11:37","19-09-11 11:39",100,91,TRUE,"19-09-11 11:39","Man",NA,30,"California",1,"Bachelor's degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Election campaigns (federal, state or local)",NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","bb20a402","0c7fc84a",30,1989,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$10,000 to $24,999",1,17500,"United States","desktop",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CIA","Companion","no stat appeal","ident victim","non-donor",0,2,1,8,"West",4,1,1,32,0.670195044011987
"19-09-11 11:37","19-09-11 11:39",100,107,TRUE,"19-09-11 11:39","Man",NA,34,"Arkansas",2,"Bachelor's degree","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health charities","ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","80f645af","f462e1c8",34,1985,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CISA","Companion","stat appeal","ident victim","non-donor",0,2,1,8,"South",3,1,1,33,0.315580568223066
"19-09-11 11:38","19-09-11 11:39",100,81,TRUE,"19-09-11 11:39","Woman",NA,26,"California",3,"Bachelor's degree","Yes","Multi-Racial",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Youth development (sports, extracurricular activities, out-of-school time enrichment, leadership)",NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","50","f5442a76","ea965769",27,1992,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"FSA","Farmed","stat appeal","no ident victim","donor",0,2,2,2,"West",4,4,4,34,1.16570745766853
"19-09-11 11:37","19-09-11 11:39",100,87,TRUE,"19-09-11 11:39","Woman",NA,35,"North Carolina",3,"Some college, no degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community","Place of worship (church, synagogue, mosque, etc.)",NA,NA,"Charities that support military troops and/or veterans",NA,NA,NA,NA,"Youth development (sports, extracurricular activities, out-of-school time enrichment, leadership)",NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","10","136ab13f","78d95481",34,1985,"Completed trade/technical/vocational training",3,"female",1,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,1,0,0,10,"CNTA","Companion","no stat appeal","no ident victim","donor",0,3,2,3,"South",3,1,1,35,0.320671878073767
"19-09-11 11:37","19-09-11 11:39",100,88,TRUE,"19-09-11 11:39","Man",NA,28,"New Jersey",3,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,"Health charities",NA,NA,"Emergency relief efforts in the case of a natural disaster, etc.",NA,"Environmental or nature conservation charities (not specifically animal-related)",NA,NA,NA,NA,NA,NA,"Human rights and international development charities either at home or abroad",NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner",NA,NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","d10c9690","ab6c19cc",29,1990,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FNTA","Farmed","no stat appeal","no ident victim","non-donor",1,2,1,8,"Northeast",1,1,1,36,0.277908186900591
"19-09-11 11:37","19-09-11 11:39",100,96,TRUE,"19-09-11 11:39","Man",NA,25,"Illinois",2,"High school graduate","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,"Health charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","5b2ec947","60024dfc",26,1993,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FISA","Farmed","stat appeal","ident victim","non-donor",1,2,1,8,"Midwest",2,1,1,37,0.3797897300529
"19-09-11 11:37","19-09-11 11:39",100,88,TRUE,"19-09-11 11:39","Man",NA,37,"Florida",2,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","58b3722d","b7af5a63",37,1982,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,1,0,0,0,"CNTA","Companion","no stat appeal","no ident victim","non-donor",0,3,1,9,"South",3,1,1,38,0.463654489336461
"19-09-11 11:37","19-09-11 11:39",100,102,TRUE,"19-09-11 11:39","Man",NA,32,"Massachusetts",1,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,NA,NA,NA,NA,"Reptile(s) or amphibian(s): Snake, lizard, frog, toad, etc.",NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","92749a1d","a1d98d3c",32,1987,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"Less than $9,999",0,5000,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FIA","Farmed","no stat appeal","ident victim","non-donor",0,2,1,8,"Northeast",1,1,1,39,0.65389016224309
"19-09-11 11:37","19-09-11 11:39",100,96,TRUE,"19-09-11 11:39","Woman",NA,28,"Washington",1,"Bachelor's degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","50","804c90fa","6b84f82e",28,1991,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"Less than $9,999",0,5000,"United States","desktop",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"CSA","Companion","stat appeal","no ident victim","donor",1,2,2,2,"West",4,1,1,40,0.827482607891292
"19-09-11 11:38","19-09-11 11:39",100,84,TRUE,"19-09-11 11:39","Man",NA,28,"New Jersey",3,"Bachelor's degree","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner",NA,NA,"Went to a sporting event",NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","75dae3b9","6a02d9e4",28,1991,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FIA","Farmed","no stat appeal","ident victim","non-donor",0,2,1,8,"Northeast",1,1,1,41,0.277908186900591
"19-09-11 11:37","19-09-11 11:39",100,101,TRUE,"19-09-11 11:39","Woman",NA,38,"Maine",5,"Master's degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,"ChildrenŠ—Ès charities","Charities that support military troops and/or veterans",NA,NA,"Environmental or nature conservation charities (not specifically animal-related)","Charities that help the elderly",NA,"Formal education (K-12 schools, colleges, scholarship funds)",NA,NA,NA,NA,"Purchased a new television","Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","20","75659066","f38799f6",38,1981,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,"female",1,"$115,000 to $149,999",6,132500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,20,"CISA","Companion","stat appeal","ident victim","donor",1,3,2,3,"Northeast",1,1,1,42,0.38098608646316
"19-09-11 11:37","19-09-11 11:39",100,98,TRUE,"19-09-11 11:39","Man",NA,31,"New York",5,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,"ChildrenŠ—Ès charities",NA,"Emergency relief efforts in the case of a natural disaster, etc.",NA,"Environmental or nature conservation charities (not specifically animal-related)",NA,NA,NA,NA,NA,NA,"Human rights and international development charities either at home or abroad","Purchased a new television","Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","10","2ffca4c8","9c47151a",30,1989,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$85,000 to $114,999",5,1e+05,"United States","desktop",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,10,"CSA","Companion","stat appeal","no ident victim","donor",1,2,1,8,"Northeast",1,1,1,43,0.307244185621141
"19-09-11 11:37","19-09-11 11:39",100,111,TRUE,"19-09-11 11:39","Man",NA,25,"Georgia",3,"Bachelor's degree","No","Asian",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner",NA,"Typed faster than 220 words per minute","Went to a sporting event",NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","24691478","6345722e",31,1988,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,1,0,0,0,1,0,1,0,"FNTA","Farmed","no stat appeal","no ident victim","non-donor",0,2,1,8,"South",3,3,3,44,0.329506671273805
"19-09-11 11:37","19-09-11 11:39",100,106,TRUE,"19-09-11 11:39","Woman",NA,28,"North Carolina",2,"Some college, no degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Environmental or nature conservation charities (not specifically animal-related)",NA,NA,NA,NA,NA,NA,NA,"Purchased a new television","Went to the movies",NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","6136d1bf","66e1baae",28,1991,"Completed only high school or the equivalent (for example: GED), no college",2,"female",1,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CSA","Companion","stat appeal","no ident victim","non-donor",0,2,2,2,"South",3,1,1,45,0.389643931160387
"19-09-11 11:38","19-09-11 11:39",100,93,TRUE,"19-09-11 11:39","Woman",NA,37,"Connecticut",5,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Place of worship (church, synagogue, mosque, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Purchased a new television","Went to the movies",NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","b9601483","b3a20846",38,1981,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$115,000 to $149,999",6,132500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CISA","Companion","stat appeal","ident victim","non-donor",0,3,2,3,"Northeast",1,1,1,46,0.38098608646316
"19-09-11 11:37","19-09-11 11:39",100,117,TRUE,"19-09-11 11:39","Woman",NA,29,"New York",3,"Master's degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)","Fish",NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)","Local social service charities, such as shelters and food banks in your community",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Formal education (K-12 schools, colleges, scholarship funds)",NA,NA,NA,"Human rights and international development charities either at home or abroad",NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","7a023156","61360adc",30,1989,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,"female",1,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FIA","Farmed","no stat appeal","ident victim","non-donor",1,2,2,2,"Northeast",1,1,1,47,0.34313024738919
"19-09-11 11:38","19-09-11 11:39",100,98,TRUE,"19-09-11 11:39","Man",NA,26,"Massachusetts",2,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,NA,"Fish",NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","41fd5d22","30792222",30,1989,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FNTA","Farmed","no stat appeal","no ident victim","non-donor",0,2,1,8,"Northeast",1,1,1,48,0.339137771481643
"19-09-11 11:37","19-09-11 11:39",100,112,TRUE,"19-09-11 11:39","Man",NA,39,"Arizona",1,"Some college, no degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","40","b75eab22","e7d49fc9",38,1981,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"male",0,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,40,"CIA","Companion","no stat appeal","ident victim","donor",0,3,1,9,"West",4,1,1,49,0.984658030869507
"19-09-11 11:37","19-09-11 11:39",100,116,TRUE,"19-09-11 11:39","Woman",NA,38,"Florida",5,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergency relief efforts in the case of a natural disaster, etc.",NA,NA,NA,NA,"Formal education (K-12 schools, colleges, scholarship funds)",NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","25","0f157b5b","a85d2489",38,1981,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$115,000 to $149,999",6,132500,"United States","desktop",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,25,"CIA","Companion","no stat appeal","ident victim","donor",0,3,2,3,"South",3,1,1,50,0.354522013652008
"19-09-11 11:38","19-09-11 11:39",100,88,TRUE,"19-09-11 11:39","Woman",NA,25,"Ohio",2,"Bachelor's degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,NA,NA,"Emergency relief efforts in the case of a natural disaster, etc.",NA,NA,NA,NA,NA,NA,NA,NA,"Human rights and international development charities either at home or abroad",NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","5f7dc7ac","52319761",25,1994,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FSA","Farmed","stat appeal","no ident victim","non-donor",1,2,2,2,"Midwest",2,1,1,51,0.468922292222863
"19-09-11 11:38","19-09-11 11:39",100,90,TRUE,"19-09-11 11:39","Man",NA,34,"Virginia",1,"Bachelor's degree","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","08e74387","6515530e",34,1985,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$10,000 to $24,999",1,17500,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FIA","Farmed","no stat appeal","ident victim","non-donor",0,2,1,8,"South",3,1,1,52,0.608469614147117
