StartDate,Progress,Duration (in seconds),ResponseId,consent,prolificid,stresstrue_1,simpletrue_1,crackstrue_1,needtrue_1,unpredictabletrue_1,worktrue_1,irrespontrue_1,valuetrue_1,povertytrue_1,cheattrue_1,togethertrue_1,wellbeingtrue_1,economytrue_1,crimetrue_1,benefittrue_1,fairtrue_1,ubinormal_1,ubipandemic_1,stressnormal_1,simplenormal_1,cracksnormal_1,neednormal_1,unpredictablenormal_1,worknormal_1,irresponnormal_1,valuenormal_1,povertynormal_1,cheatnormal_1,togethernormal_1,wellbeingnormal_1,economynormal_1,crimenormal_1,benefitnormal_1,fairnormal_1,strespandemic_1,simplepandemic_1,crackspandemic_1,needpandemic_1,unpredictpandemi_1,workpandemic_1,irresponpandemic_1,valuepandemic_1,povertypandemic_1,cheatpandemic_1,togetherpandemic_1,wellbeingpandemic_1,economypandemic_1,crimepandemic_1,benefitpandemic_1,fairpandemic_1,sec4a_1,sec4a_2,sec4b_1,sec4b_2,sec4b_3,age,gender,country,country_3_TEXT,benefits,ladder_1,ladder_2,ladder_3,ladder_4,ladder_5,ladder_6,ladder_7,ladder_8,ladder_9,ladder_10,poleconomic_1,polsocial_1,leftright_1,affected_1,PROLIFIC_PID
07/05/2020 12:58,100,454,R_2dRAO0jgT3p0gny,"I consent, begin the study",59caa62181eacc000137f7c9,72,90,94,40,75,60,70,100,81,100,90,90,100,85,100,80,100,100,72,100,100,94,83,71,93,100,100,99,100,100,80,100,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,60,75,91,100,100,45,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,82,61,18,0,59caa62181eacc000137f7c9
07/05/2020 12:58,100,447,R_3ekrwZiOppBaahA,"I consent, begin the study",5df416c7192ef02f78fb82b4,50,62,85,32,80,50,50,50,50,62,71,50,78,50,60,50,82,88,86,70,100,74,82,25,35,68,100,39,88,100,44,59,0,76,100,76,100,67,69,32,29,85,100,24,86,100,37,44,20,65,100,100,100,100,100,24,Female,USA,,Yes,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,83,50,7,42,5df416c7192ef02f78fb82b4
07/05/2020 12:59,100,398,R_5pXsLiTHovIjCgN,"I consent, begin the study",5cf9ffc18af2720019b03310,100,100,100,100,100,50,50,100,100,6,50,100,50,50,100,100,11,100,87,90,96,96,91,9,50,89,90,50,50,98,50,50,14,99,100,100,76,100,100,50,64,89,50,50,100,100,50,50,50,100,100,100,100,100,100,19,Female,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,89,100,9,78,5cf9ffc18af2720019b03310
07/05/2020 13:00,100,401,R_1BRWHNYQoxPz5A8,"I consent, begin the study",5bc0b71202da150001352d0c,70,100,50,0,100,50,60,100,60,100,100,60,50,50,100,100,40,60,100,80,80,80,81,0,40,50,80,70,50,80,81,70,20,100,100,100,100,69,100,50,41,50,100,61,100,100,100,63,41,100,70,70,80,100,100,49,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,81,50,50,40,5bc0b71202da150001352d0c
07/05/2020 12:56,100,635,R_2urIdCE3vmNdjcl,"I consent, begin the study",5d40d1ba12426c00157d3c7e,79,80,72,20,90,55,50,70,72,65,81,60,50,56,75,45,75,93,97,70,93,83,80,31,30,92,81,60,68,96,72,74,28,90,94,100,96,71,94,20,20,83,82,54,83,81,40,64,60,77,60,53,61,77,85,27,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,77,63,20,60,5d40d1ba12426c00157d3c7e
07/05/2020 13:02,100,364,R_1gtZn5rUoiexSPP,"I consent, begin the study",5bce7d933a99c4000153fcd2,70,89,65,50,88,50,50,67,50,88,64,83,50,58,88,65,93,93,53,70,62,50,57,58,33,58,64,60,57,57,58,50,55,64,67,79,59,50,66,50,20,57,56,50,65,61,60,50,60,71,50,75,84,77,74,40,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,7,70,76,53,5bce7d933a99c4000153fcd2
07/05/2020 13:00,100,500,R_ZsKwrlj6cWVcFk5,"I consent, begin the study",5e9f18b24aba1b0853195e19,85,83,76,29,75,62,76,72,74,81,63,76,76,71,91,71,73,75,62,60,40,60,63,40,61,40,62,61,34,67,37,62,29,63,74,53,55,61,71,29,56,56,59,16,58,77,56,42,28,56,40,89,78,69,82,31,Female,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,57,62,50,62,5e9f18b24aba1b0853195e19
07/05/2020 12:57,100,733,R_2w4zKEafd13uWM9,"I consent, begin the study",5e8f8f557da4b32831394a38,52,92,21,0,16,50,14,25,50,91,57,20,64,86,22,17,25,55,81,30,86,83,90,13,31,84,100,84,70,87,85,94,21,74,87,19,84,95,98,89,19,90,89,88,86,94,88,81,18,58,58,27,75,80,94,19,Female,USA,,Yes,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,52,55,42,60,5e8f8f557da4b32831394a38
07/05/2020 13:03,100,392,R_3Rl5vy2y9d8cx8I,"I consent, begin the study",5eb32692e5ba3210c080b6fe,92,100,100,13,100,93,50,100,26,90,100,78,52,50,100,21,100,100,7,0,74,78,50,20,81,22,60,0,50,100,100,60,0,75,50,100,100,0,100,0,0,0,100,0,100,0,100,0,100,50,100,92,85,100,100,23,Male,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,50,61,50,70,5eb32692e5ba3210c080b6fe
07/05/2020 13:04,100,382,R_3kBvT1gEf1x19rQ,"I consent, begin the study",5cba50bf114fa5001aac5570,33,50,8,0,31,80,57,60,10,0,41,32,50,50,0,29,0,0,44,50,0,0,45,66,0,50,0,0,50,41,50,50,0,0,77,66,100,100,58,50,59,50,100,73,50,83,50,50,100,80,60,70,59,58,89,68,Male,USA,,Yes,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,41,62,87,84,5cba50bf114fa5001aac5570
07/05/2020 13:03,100,432,R_1f40A0WF8ce7QmF,"I consent, begin the study",5ea1d3c68366db0bea5d4451,50,75,20,0,70,100,50,75,30,90,50,40,50,50,100,50,35,20,90,80,100,100,60,0,100,100,80,100,75,75,61,75,10,100,100,100,100,100,95,100,100,100,60,100,60,85,100,80,25,100,50,85,90,100,100,44,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,15,0,90,65,5ea1d3c68366db0bea5d4451
07/05/2020 12:51,100,1224,R_1rpNCNGOcPW2u8r,"I consent, begin the study",5eb16b445b4ec124a91b7ab5,86,18,17,14,54,91,92,97,59,14,64,60,22,21,56,22,24,97,69,75,83,91,79,30,89,21,100,89,74,90,87,85,75,90,97,86,35,100,71,78,9,100,36,97,94,95,63,83,78,92,3,37,0,6,100,25,Male,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,90,13,36,70,5eb16b445b4ec124a91b7ab5
07/05/2020 13:05,100,535,R_24zTq7DP36BL5a4,"I consent, begin the study",5eb21f99b7adcd373d58a6b0,24,65,25,18,24,62,90,55,42,70,82,16,35,62,27,28,25,20,64,38,75,78,80,8,78,60,82,76,56,72,58,65,63,83,88,64,85,94,100,70,58,84,78,73,55,82,64,56,64,86,92,80,55,80,90,25,Female,USA,,Yes,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,88,85,25,78,5eb21f99b7adcd373d58a6b0
07/05/2020 13:04,100,613,R_29p6E6MEgqIhXsM,"I consent, begin the study",5e7d0f26cd75f10bb0759c17,81,81,81,30,81,21,20,81,80,80,72,81,83,81,71,71,92,92,90,88,96,82,97,31,81,94,100,89,93,97,81,75,50,89,100,100,100,94,100,19,67,100,100,50,93,100,89,81,30,82,96,85,95,96,83,26,Female,USA,,No,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,76,62,9,81,5e7d0f26cd75f10bb0759c17
07/05/2020 13:05,100,572,R_24zM89R3EruSt0g,"I consent, begin the study",5e34929ef92fd9000a1236f1,70,100,61,0,74,50,50,50,61,100,50,50,70,60,81,33,61,100,82,80,100,72,100,0,29,50,81,50,50,100,81,50,29,92,100,50,100,70,100,9,19,60,92,50,82,100,61,50,38,93,100,100,100,100,100,58,Female,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,62,80,28,66,5e34929ef92fd9000a1236f1
07/05/2020 13:05,100,609,R_z8Pfsx6UYL48Rz3,"I consent, begin the study",5ea7b13e8ac6491a2050e619,93,93,96,89,97,18,50,88,91,30,84,96,75,93,90,98,98,99,86,93,98,87,86,19,68,93,96,25,86,96,85,84,13,76,96,92,96,95,94,95,64,91,91,17,84,93,98,91,7,95,75,99,16,95,99,67,Female,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,80,88,17,90,5ea7b13e8ac6491a2050e619
07/05/2020 13:03,100,731,R_0SBIOaorFhoHUQN,"I consent, begin the study",5c88510b973d930001652c23,51,51,40,1,1,100,100,52,61,60,50,30,51,,1,51,70,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,85,15,52,52,53,20,Female,USA,,Yes,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,50,83,100,5,5c88510b973d930001652c23
07/05/2020 12:58,100,998,R_D0ugojDLjL7HnLX,"I consent, begin the study",580bea98827ca10001db514e,93,94,81,29,93,12,15,72,72,92,69,86,29,82,95,97,82,34,79,79,69,91,86,61,98,73,55,68,49,82,59,59,9,56,82,72,90,66,30,27,58,59,68,65,49,30,59,71,6,69,37,66,41,63,88,51,Male,USA,,No,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,36,84,36,91,580bea98827ca10001db514e
07/05/2020 12:53,100,1295,R_2y7RZL1ADY5Wz18,"I consent, begin the study",5eb1398fdeaebc0230c96203,0,81,100,0,100,60,0,0,0,100,81,50,0,20,92,100,8,92,61,18,92,100,71,100,8,93,100,19,93,100,100,94,29,50,39,70,29,7,18,61,50,8,60,19,7,50,8,39,22,8,8,96,100,98,98,26,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,0,92,6,80,5eb1398fdeaebc0230c96203
07/05/2020 13:10,100,298,R_1GVr2tT8cYBVrcK,"I consent, begin the study",5dd7e2b71986eb7815a8ad9d,100,0,100,0,100,100,50,100,0,100,65,100,50,25,0,100,0,0,33,85,37,100,25,28,42,27,75,100,50,11,10,72,0,17,83,76,72,19,79,12,27,69,30,23,29,22,20,83,77,71,100,100,100,100,100,27,Male,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,43,50,81,100,5dd7e2b71986eb7815a8ad9d
07/05/2020 13:05,100,597,R_31bCN8bqUqqHtqZ,"I consent, begin the study",5dd3dc2287c1fd3bec031d0d,50,85,10,50,51,50,50,60,80,75,93,50,50,50,50,20,50,50,77,90,70,86,81,52,84,86,50,80,50,89,81,50,50,80,89,86,87,86,93,83,81,86,82,86,85,89,100,85,84,82,94,93,5,88,100,55,Female,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,63,72,42,50,5dd3dc2287c1fd3bec031d0d
07/05/2020 13:03,100,727,R_3iQLlPSJMd7d8ed,"I consent, begin the study",5d49a45a9d17ce00194b69ef,50,87,76,13,21,100,91,96,50,26,50,81,24,50,67,62,38,47,99,96,92,94,91,9,91,85,95,99,95,96,91,92,60,99,96,92,98,95,87,94,94,90,96,97,95,97,94,94,63,100,83,98,98,99,99,45,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,9,50,27,24,5d49a45a9d17ce00194b69ef
07/05/2020 12:59,100,1044,R_5o4oon6a8DwHwd3,"I consent, begin the study",5e4d1a18a89adc000d588aba,69,50,58,63,81,26,42,99,90,59,82,69,66,69,86,67,81,83,40,54,36,46,39,90,47,44,60,63,57,53,43,35,50,46,78,61,57,50,64,70,47,78,58,54,67,73,88,67,69,62,33,82,20,71,82,34,Male,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,68,69,81,73,5e4d1a18a89adc000d588aba
07/05/2020 13:08,100,560,R_277kms29KBbZ4UZ,"I consent, begin the study",5df3fe135cc3802f51320240,80,84,81,19,20,83,50,50,18,81,50,30,18,50,70,81,0,0,50,100,100,100,100,0,100,50,100,100,50,100,50,100,62,100,100,100,100,100,100,100,100,50,100,28,50,100,72,60,50,100,30,100,82,91,100,47,Female,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,0,100,50,20,5df3fe135cc3802f51320240
07/05/2020 13:08,100,569,R_3khuPS2D0RZtfKM,"I consent, begin the study",5e991aaac7bc1615ea5b3eb8,82,50,84,60,80,53,60,70,85,74,60,92,82,70,100,58,92,88,82,59,70,71,90,71,61,60,93,60,55,71,82,61,100,71,70,61,73,72,69,61,61,71,80,61,60,70,81,73,60,82,81,70,71,81,81,61,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,80,70,20,61,5e991aaac7bc1615ea5b3eb8
07/05/2020 13:03,100,919,R_1jvOQ8DVPfE5Flf,"I consent, begin the study",56c8915edfea6c000cb29c98,100,100,100,0,100,0,50,100,100,100,100,100,100,100,100,100,100,100,84,83,31,84,100,8,43,83,31,62,93,73,100,62,21,71,58,72,31,100,81,72,32,83,31,63,63,61,82,61,19,82,0,92,0,61,100,39,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,81,92,0,61,56c8915edfea6c000cb29c98
07/05/2020 13:13,100,343,R_1DOvkc0VxUYeAzB,"I consent, begin the study",55ecd6ff748092000daa9f5f,79,100,38,28,72,30,50,78,73,100,88,74,50,50,100,63,62,82,53,87,85,65,64,41,28,60,77,61,63,100,57,73,60,78,82,61,71,70,92,23,30,62,71,83,71,82,74,59,93,85,40,60,81,70,81,32,Male,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,39,70,75,23,55ecd6ff748092000daa9f5f
07/05/2020 13:12,100,408,R_2xLa5wWHwZueCJD,"I consent, begin the study",5d00100b901ff3001accbd7e,100,100,100,25,100,50,50,100,100,100,100,100,100,50,100,24,25,100,100,100,100,100,100,30,40,100,100,50,100,100,100,50,29,75,100,100,100,100,100,0,24,100,100,0,100,100,100,0,0,0,100,80,100,100,100,42,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,100,100,19,80,5d00100b901ff3001accbd7e
07/05/2020 13:05,100,817,R_ykJrMnOBe94u3Kh,"I consent, begin the study",5c2d1937b25134000188f9df,61,18,19,15,80,90,58,80,34,89,57,60,66,37,86,72,32,40,25,66,20,90,66,66,60,20,100,65,23,70,96,23,69,93,85,75,31,100,100,60,35,14,71,66,39,61,86,40,76,94,17,62,65,31,95,40,Male,USA,,No,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,25,42,65,60,5c2d1937b25134000188f9df
07/05/2020 13:15,100,261,R_3kilUSp4haxCzJv,"I consent, begin the study",5b1846624c72120001f1beba,82,94,88,27,89,50,74,97,72,83,92,93,77,81,93,58,81,82,85,76,82,69,83,25,23,90,88,9,80,90,90,85,85,70,85,72,74,71,74,57,30,82,73,68,87,81,82,81,81,82,89,68,50,78,90,38,Prefer not to say,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,93,99,11,31,5b1846624c72120001f1beba
07/05/2020 13:07,100,742,R_2rOzVse9V9sG7aQ,"I consent, begin the study",5db7067deaf8f3000d159b9f,66,62,22,82,39,40,61,82,44,71,72,60,41,33,78,62,66,66,63,41,64,59,39,39,35,31,54,40,34,38,61,55,59,56,62,38,34,36,56,39,39,57,44,57,41,37,39,58,42,38,71,48,59,62,57,32,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,53,44,55,77,5db7067deaf8f3000d159b9f
07/05/2020 13:11,100,481,R_2WZOwzcDhmqYmLV,"I consent, begin the study",5de7f6dfb63ed7775f10f3b0,40,100,84,100,100,50,100,100,93,54,75,85,50,87,100,100,94,92,19,100,37,68,60,100,71,19,27,80,9,39,100,66,81,61,63,90,34,82,59,27,100,15,42,89,7,37,100,77,94,73,14,94,34,76,100,50,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,2,0,100,10,5de7f6dfb63ed7775f10f3b0
07/05/2020 13:12,100,483,R_3MgwOziSxCzpLB8,"I consent, begin the study",5720f5e3951c9b0008d460c1,80,100,100,0,100,60,50,100,60,0,82,100,70,55,100,100,70,100,80,90,100,50,100,50,50,100,100,90,85,80,69,62,100,100,93,100,100,72,100,50,50,100,100,50,50,100,71,30,81,100,10,71,74,32,100,49,Female,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,72,84,44,20,5720f5e3951c9b0008d460c1
07/05/2020 13:10,100,601,R_3JITjO2lP6syMss,"I consent, begin the study",5c4098bc2dcf46000167e4c9,100,100,100,99,100,0,65,92,100,91,87,99,94,86,80,100,16,100,100,100,100,100,100,23,85,100,74,100,99,93,100,78,67,99,71,85,71,65,53,85,67,60,57,100,61,54,71,50,42,74,26,92,86,100,100,49,Female,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,20,72,78,81,5c4098bc2dcf46000167e4c9
07/05/2020 13:13,100,458,R_3QQuctWJfZfAUvz,"I consent, begin the study",5c24fe01da51990001e261d3,50,80,24,3,69,54,50,63,19,73,75,38,70,50,,55,25,66,98,72,81,96,60,32,34,86,77,60,72,94,71,61,53,67,100,29,64,83,69,39,39,72,62,34,89,92,66,57,23,28,60,79,80,85,90,23,Female,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,65,55,25,75,5c24fe01da51990001e261d3
07/05/2020 13:11,100,612,R_2dnG9PQdN5JFIqU,"I consent, begin the study",5ddb44664a113aaa06465dbe,88,85,90,18,91,39,59,84,29,92,84,91,90,83,81,90,96,95,88,93,88,30,84,41,41,91,92,94,86,93,91,92,94,94,94,93,93,33,92,87,29,94,89,94,94,93,94,94,93,92,59,86,14,70,96,40,Male,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,80,89,18,81,5ddb44664a113aaa06465dbe
07/05/2020 13:10,100,677,R_3Pj0zJkwJaQAn2d,"I consent, begin the study",5ddc3d39fce606ba6f9e1fa4,100,100,10,40,100,60,50,100,50,50,80,60,50,50,60,40,10,60,90,100,100,100,60,0,80,50,100,100,10,100,60,100,50,100,100,100,100,60,100,60,80,50,100,60,60,60,100,100,80,60,20,80,100,100,100,32,Female,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,70,20,40,70,5ddc3d39fce606ba6f9e1fa4
07/05/2020 13:07,100,828,R_1FJ3ZpFbbErC13R,"I consent, begin the study",5ea6fb2de0fcb0076213b6fe,80,92,80,10,70,10,10,80,80,10,80,81,60,50,70,81,60,70,71,71,80,80,61,93,70,70,70,80,73,81,81,50,50,80,73,81,61,29,62,80,30,25,30,71,50,76,29,61,81,71,10,70,80,80,92,50,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,19,80,50,80,5ea6fb2de0fcb0076213b6fe
07/05/2020 13:03,100,1057,R_3j1CWGxt37Va83N,"I consent, begin the study",5eb2c473707dcc04295acb7a,89,94,15,0,11,6,8,9,8,99,11,10,11,9,40,11,11,10,87,92,84,84,84,20,83,80,81,91,81,81,83,100,81,81,93,90,92,91,92,91,89,90,83,92,92,90,92,90,90,90,31,95,72,94,95,25,Female,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,87,83,51,79,5eb2c473707dcc04295acb7a
07/05/2020 13:05,100,946,R_10wp9xz17fju1su,"I consent, begin the study",5d9f5c0702dca80018822b8e,75,20,50,60,20,0,0,100,60,81,50,50,40,30,30,70,10,20,80,0,20,80,40,60,0,30,29,30,60,50,30,50,20,70,71,0,40,60,40,70,0,71,50,20,50,61,40,50,20,20,80,50,60,80,60,34,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,60,30,80,20,5d9f5c0702dca80018822b8e
07/05/2020 13:14,100,420,R_31iagZlFposC57W,"I consent, begin the study",55d4d60458c35800113dc321,80,86,77,29,88,50,62,63,65,50,55,76,60,50,92,55,90,100,93,92,92,80,80,10,20,50,71,30,55,73,60,19,9,75,70,100,94,63,93,20,14,83,71,27,78,88,63,12,9,85,41,63,71,79,81,31,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,78,83,16,11,55d4d60458c35800113dc321
07/05/2020 13:16,100,314,R_rrrXODB1r8AdR29,"I consent, begin the study",5dbf492d7125df3e3c4e5578,59,50,57,62,54,100,58,50,69,59,50,51,50,50,40,51,62,59,9,50,52,44,2,78,28,58,73,43,44,57,13,14,20,57,37,67,44,67,40,84,32,59,75,40,48,60,58,30,15,50,51,50,37,37,33,34,Female,USA,,No,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,49,50,50,0,5dbf492d7125df3e3c4e5578
07/05/2020 13:10,100,674,R_272UrbqoV1gPSxQ,"I consent, begin the study",55b45ce8fdf99b615b12d64b,50,70,23,12,23,50,50,76,35,67,38,34,50,50,99,35,19,22,50,35,64,85,65,100,90,69,64,90,63,76,85,76,40,72,80,85,81,99,87,58,89,70,80,57,72,82,97,56,44,56,52,82,92,83,85,37,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,0,21,85,77,55b45ce8fdf99b615b12d64b
07/05/2020 13:16,100,385,R_wSpl1dp8puguc6Z,"I consent, begin the study",5dd827c1393bd37c1adb1d47,50,50,92,36,91,61,50,81,73,71,65,79,61,50,63,88,87,99,57,86,97,88,90,27,61,97,91,95,50,81,60,69,71,100,100,100,98,100,100,50,65,92,94,89,95,94,91,37,59,100,73,53,31,74,100,27,Female,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,100,100,0,30,5dd827c1393bd37c1adb1d47
07/05/2020 13:18,100,380,R_1jHYxpmDKCQENpc,"I consent, begin the study",5e176bb71a0686000bc8d314,69,100,68,23,94,50,50,63,18,86,50,14,18,50,22,24,23,68,68,50,77,94,41,7,14,20,83,36,18,91,34,13,10,82,64,86,84,78,69,13,13,20,80,62,11,80,62,21,21,92,94,46,77,84,89,23,Female,USA,,No,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,92,93,9,41,5e176bb71a0686000bc8d314
07/05/2020 13:15,100,505,R_1LpoAyHeGVuQp1u,"I consent, begin the study",5e9bfa134f816611de41e256,55,84,75,30,40,61,70,41,40,80,50,40,28,40,90,32,56,41,72,62,41,81,72,37,36,69,63,51,44,69,61,51,20,71,63,82,37,74,63,49,40,62,65,37,70,70,37,40,21,62,85,63,62,74,50,19,Male,USA,,No,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,65,68,40,27,5e9bfa134f816611de41e256
07/05/2020 13:13,100,686,R_D1aEP8JJmO1dvvb,"I consent, begin the study",5e8be450affef10d24343a7f,62,30,69,70,69,29,52,63,72,75,77,60,67,63,24,61,94,31,70,73,65,67,61,31,34,63,63,33,65,61,95,76,94,51,76,62,66,64,63,37,38,77,68,36,70,60,73,56,90,53,51,90,72,67,73,27,Male,USA,,Yes,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,78,69,41,38,5e8be450affef10d24343a7f
07/05/2020 13:16,100,499,R_PML2b2lZoITkGkx,"I consent, begin the study",5c819218de8ae1001703c768,100,31,100,100,100,12,11,92,100,100,76,83,100,81,82,100,100,100,100,87,100,100,100,50,65,100,100,100,100,98,100,100,60,100,100,100,100,100,100,100,93,100,100,100,100,94,100,100,76,100,38,91,72,78,100,22,Female,USA,,No,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,71,81,26,90,5c819218de8ae1001703c768
07/05/2020 13:16,100,524,R_UJFEF9WRLSALec9,"I consent, begin the study",5bef695d6e213a000137c6ea,100,100,100,100,100,50,50,100,100,100,100,100,100,50,100,100,100,100,100,100,100,100,100,100,50,100,100,100,0,100,80,50,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,50,100,100,30,73,100,100,100,37,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,50,50,70,60,5bef695d6e213a000137c6ea
07/05/2020 13:16,100,480,R_2Uf8T0lVJ5QqiUp,"I consent, begin the study",5e3f5ee91d15101c5251d8b1,62,88,71,44,74,64,47,83,81,79,75,69,47,77,70,70,100,77,66,66,57,63,87,60,76,83,82,66,54,80,64,99,73,70,74,68,77,86,69,39,40,86,84,80,78,91,81,77,71,72,69,77,88,79,98,21,Male,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,74,66,43,100,5e3f5ee91d15101c5251d8b1
07/05/2020 13:19,100,327,R_2qDCQryND8iQPNE,"I consent, begin the study",5dd55364dcec8750a2efc32b,50,97,90,4,65,8,29,77,29,100,84,50,78,65,100,80,25,96,91,21,78,91,67,20,99,67,84,90,26,79,40,63,14,75,91,71,84,84,77,73,50,81,93,41,86,66,83,79,12,82,23,73,78,77,79,36,Female,USA,,Yes,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,85,79,22,10,5dd55364dcec8750a2efc32b
07/05/2020 13:16,100,499,R_0kp3742L01xbuEN,"I consent, begin the study",5d3c34a69429bd0001d32070,60,75,75,25,75,50,50,65,30,85,70,50,50,50,80,65,75,100,70,80,70,65,80,50,50,50,100,75,10,70,40,50,10,70,75,80,70,65,85,50,50,50,100,75,10,70,50,50,10,75,75,100,75,50,85,21,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,65,85,25,50,5d3c34a69429bd0001d32070
07/05/2020 13:18,100,386,R_2XiDaZq32APRocF,"I consent, begin the study",5e27631376b414089f40411f,71,42,68,79,81,69,86,80,84,75,68,75,77,73,79,88,74,80,74,90,83,81,79,82,78,84,73,77,80,85,82,82,75,76,75,65,79,81,70,71,74,76,77,66,73,68,82,80,78,70,90,56,90,87,77,22,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,81,75,11,72,5e27631376b414089f40411f
07/05/2020 13:15,100,563,R_3fMBwfo3ynPt5h0,"I consent, begin the study",5d8920e271341d000199fe7e,53,52,46,43,50,54,52,50,47,43,47,43,55,53,50,45,50,50,50,50,50,50,50,100,50,46,50,50,50,50,50,70,50,50,50,50,50,50,50,100,50,50,50,50,50,50,50,100,50,50,71,72,0,0,0,30,Male,USA,,Yes,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,18,18,85,57,5d8920e271341d000199fe7e
07/05/2020 13:06,100,1107,R_3r0yr5O55DpNqd3,"I consent, begin the study",5eb2f4dc8d6bc10b7ef305a4,30,10,51,48,10,90,51,10,40,49,10,41,20,47,49,9,10,10,51,40,51,81,71,20,40,51,52,51,49,71,49,48,48,40,49,49,47,53,83,60,55,51,52,48,51,61,60,47,47,61,10,74,40,40,60,59,Female,USA,,Yes,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,30,61,50,40,5eb2f4dc8d6bc10b7ef305a4
07/05/2020 13:18,100,446,R_2bKDr2GreaAMJpL,"I consent, begin the study",5c3faea48cb6f5000180c64b,50,100,50,50,100,10,20,50,40,100,90,50,100,70,100,90,100,100,100,100,100,80,100,40,50,50,100,80,50,100,100,81,100,100,100,100,100,80,100,40,50,50,100,100,50,100,100,50,100,80,30,100,100,100,100,54,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,20,50,60,70,5c3faea48cb6f5000180c64b
07/05/2020 13:09,100,972,R_2VqeyvgP1i1lWZ4,"I consent, begin the study",5b282d4f34ffd00001b48036,100,100,100,100,100,20,50,100,50,100,100,50,100,100,100,100,100,100,100,100,100,100,75,0,50,80,100,70,80,100,70,66,50,100,85,100,75,75,90,100,65,80,95,75,80,75,100,80,65,100,60,60,30,100,100,33,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,71,100,0,75,5b282d4f34ffd00001b48036
