caseid,weight,sample,int_date,lang,cregion,state,usr,density,form,q1,q2a,q2b,q2c,q2e,q2f,q2gf1,q2hf2,q3,q4,q5a,q5b,q5c,q6,conf.external,conf.internal,q9f1,q9f1_code1,q9f1_code2,q9f1_code3,q12a,q12b,q13,evol1,evol2,evol.science3,q20f1,q21af2,q21bf2,q21cf2,global.warm.science,q24a,q24b,q24c,q24d,q24e,q24f,q25,q27,q28,q29,q30,big.bang.science,q33,q34,q35,q37,q38,gmo.science,q40,q41,knosct14,knosct15,knosct16,knosct17,knosct18,knosct19,knowledge.sum,sexz,agerec,educ2,scideg,hisp,racecmb,race3m1,race3m2,race3m3,race3m4,racethn,birth_hisp,usborn,marital,parent,citizen,relig,chr,born,attend,income,reg,party,partyln,ideo,hh1,hh3,eminuse,intmob,ql1,ql1a,qc1,believ,believ2,filter_$,agreement.science.MEAN,COO_1,COO_2,agreement.science.2MEAN,COO_3,COO_4,religion.2cat
207137,6.21428571428571,2,82114,1,3,48,U,5,1,2,2,1,3,4,1,4, ,2,1,1,1,1,1,2,2, , , , ,1,1,1,1,2,1,1, , , ,1,1,2,2,1,1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,3,1,2,1,3,2,4,5,2,63,5, ,2,2,2, , , ,2, ,1,6,2, ,1, ,1,2,2,1,2, ,3,1, ,1,1, , ,2,1,1,1,1.5,1.73334354298925E-006,2.44262194254806E-006,1.5,7.85809430563649E-006,1.27602730485551E-005,1
207206,1.71428571428571,2,82014,1,3,48,U,5,1,1,3,2,3,4,4,2, ,1,1,1,1,1,2,2,2, , , , ,1,1,1,1,2,1,3, , , ,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,2,1,3,2,1,6,1,36,6,1,2,1,1, , , ,1, ,1,1,1, ,1, ,1,2,9,1,1, ,2,3,2,1,1, , ,1,1,1,1,1.5,3.57316409196886E-005,4.11547453152537E-005,1,.000266627482415322,.000201100103937666,1
207325,30.1428571428571,2,82014,1,1,42,S,3,2,2,4,2,3,3,2, ,3,3,2,2,2,1,1,2,2, , , , ,1,1,2,2, ,1, ,1,1, ,2,1,2,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,3,3,2,4,2,19,4, ,2,1,1, , , ,1, ,1,6,2, ,1, ,1,2,3,3,2, ,2,3,2,1,2, , ,1,1,1,1,1.75,.000598207035009685,.000737658453251332,1.5,2.72390194977077E-005,4.67061491666164E-005,1
207351,6.64285714285714,2,82114,1,3,22,S,4,2,2,3,1,3,2,3, ,3,9,2,2,1,2,1,1,2, , , , ,2,1,9,1,2,1, ,1,1, ,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,4,2,2,1,2,1,1,4,3,2,1,4,1,18,2, ,2,2,2, , , ,2, ,1,6,2, ,1, ,1,1,10,1,2, ,3,4,4,2,1, , ,1,1,1,1,1.5,3.40409652343793E-005,3.98683384517981E-005,1.5,3.72421008594055E-005,2.32992643464506E-005,1
207355,3.14285714285714,2,82014,1,3,24,R,1,2,1,2,2,3,2,2, ,2,1,1,1,1,1,2,2,2, , , , ,1,1,1,1,2,1, ,1,2, ,2,1,1,9,1,1,1,2,1,2,1,1,2,1,1,1,4,1,2,1,2,1,2,1,3,2,1,6,1,78,8,1,2,1,1, , , ,1, ,1,1,2, ,1, ,1,4,8,1,1, ,3,4,4,1,1, , ,2,1,1,1,1.75,.00040728340373231,.000482360198210139,1.5,.000102273043248452,.000134677109939764,1
207397,6.5,2,82114,1,3,13,U,4,2,2,1,1,1,4,1, ,2,2,1,1,1,1,1,2,1, , , , ,1,1,1,1,2,1, ,2, ,1,2,1,1,9,1,1,2,2,1,2,1,1,1,2,2,1,4,1,1,2,3,1,2,1,2,2,1,5,1,55,5, ,2,1,1, , , ,1, ,1,1,2, ,1, ,2,5,6,1,3,1,2,1, ,1,1, , ,2,1,1,1,1.25,.000387710012850287,.000466800588832428,1,.000769409482048797,.000543260538788079,1
207415,2.21428571428571,2,82114,1,3,45,S,2,1,2,2,1,3,2,2,3, ,2,1,1,1,1,1,1,1,9,99, , ,1,1,1,2, ,1,2, , , ,1,2,2,2,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,3,2,1,6,2,65,6,1,2,1,1, , , ,1, ,1,3,2, ,1, ,1,2,4,1,2, ,3,1, ,1,1, , ,2,1,1,1,1.5,7.80543486031577E-006,6.14624301284939E-006,1.5,.000110242449263421,6.9581192592423E-005,1
207421,11.0714285714286,2,82314,1,3,37,U,2,2,2,3,2,4,3,4, ,3,3,1,2,1,2,2,1,1, , , , ,1,2,2,1,2,2, ,2, ,1,2,2,1,2,1,1,1,2,1,2,2,2,9,2,2,2,1,2,1,2,3,1,2,1,1,2,8,4,1,99,5, ,2,1,1, , , ,1, ,1,1,2, ,1, ,9,2,7,1,9,9,2,4,4,1,1, , ,2,1,1,1,1.66666666666667,1.56533302591335E-005,1.42107825788846E-005,2,.00156522669617995,.0014152514016701,1
207506,1.57142857142857,2,82014,1,2,39,U,4,1,1,2,1,2,2,1,1, ,1,1,1,1,1,2,2,2, , , , ,1,1,1,1,1,1,2, , , ,2,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,4,1,1,2,3,1,2,1,3,2,1,6,2,73,8,2,2,1,1, , , ,1, ,1,1,2, ,1, ,2,2,9,1,2, ,3,2,2,1,1, , ,1,1,1,1,1.25,.000296914121609713,.000356830789784037,1,.000443097011836281,.000419343804463766,1
207569,23.9285714285714,2,82214,1,2,55,S,2,2,2,2,2,3,4,1, ,3,2,1,2,1,1,1,1,1, , , , ,2,1,1,1,9,2, ,1,9, ,1,1,1,1,9,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,3,1,1,8,3,2,1,4,1,74,5, ,2,1,1, , , ,1, ,2,1,2,1,1, ,1,2,7,1,1, ,2,2,2,1,1, , ,1,1,1,1,1.75,.0001983093156757,.000228857494272821,2,.000967035428195879,.000847288469353231,1
207600,5.14285714285714,2,82014,1,3,40,R,1,2,2,4,4,4,4,4, ,4,4,2,2,2,2,3,1,1, , , , ,2,2,9,2, ,2, ,1,2, ,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,9,3,3,9,8,8,8,8,0,1,76,3, ,2,5,5, , , ,4, ,2,5,2,1,1, ,1,4,10,1,2, ,2,1, ,2,2, , ,2,1,1,1,2,.000900034979656993,.00110218645666848,2,.000394333275740803,.000379301077159053,1
207668,1.14285714285714,2,82414,1,1,42,S,4,1,2,1,1,3,2,1,1, ,1,1,1,1,1,2,2,1,1,2, , ,1,1,1,2, ,2,3, , , ,2,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,3,2,1,3,1,4,3,1,75,8,2,2,1,1, , , ,1, ,1,3,2, ,1, ,1,2,4,1,1, ,1,1, ,1,1, , ,1,1,1,1,2,.00169068098607122,.00207859792863209,2,.00148301571145425,.00165192455042924,1
207671,5.14285714285714,2,82014,1,2,39,U,4,1,9,2,2,4,4,2,2, ,1,1,1,1,1,1,2,9, , , , ,1,1,2,1,2,2,2, , , ,1,2,1,2,1,1,2,2,2,1,1,1,2,2,2,1,3,9,2,2,2,1,2,1,2,2,1,5,1,66,4, ,2,1,1, , , ,1, ,1,3,2, ,1, ,1,2,2,1,3,2,4,2,2,1,1, , ,2,1,1,1,1.75, , ,2, , ,1
207677,2.64285714285714,2,82114,1,4,8,U,3,2,2,1,1,2,2,2, ,1,1,1,1,1,1,1,2,2, , , , ,1,1,1,1,1,9, ,1,1, ,1,2,2,2,2,9,1,2,1,2,9,1,9,2,9,2,1,1,2,1,3,1,2,1,3,2,1,6,2,68,8,2,2,1,1, , , ,1, ,1,4,2, ,1, ,2,4,6,1,2, ,4,1, ,1,1, , ,2,1,1,1,1.5,5.83672542270991E-006,6.75784819020979E-006, , , ,1
207682,5.92857142857143,2,82314,2,1,44,S,4,2,1,3,3,3,3,9, ,3,4,1,1,1,1,1,2,1, , , , ,1,9,1,2, ,1, ,1,1, ,1,2,1,2,2,2,2,2,2,2,9,2,9,9,9,1,4,2,1,2,1,3,2,1,8,2,9,3,1,33,1, ,1,9,8, , , ,3,3, ,4,1,2,1, ,1,1,10,3,3,9,4,6,4,1,1, , ,2,1,1,1,1,.00304802453120887,.00370669352152932,1,.00249685894843579,.00172876754114337,1
207775,3.42857142857143,2,82214,1,3,48,S,5,1,2,2,2,4,3,2,2, ,2,1,1,1,1,2,1,2, , , , ,1,1,2,1,1,1,1, , , ,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,4,1,1,1,1,3,2,1,3,1,2,3,1,52,5, ,2,1,1, , , ,1, ,1,3,2, ,1, ,2,4,6,1,1, ,1,3,3,1,1, , ,1,1,1,1,1.5,1.81217954330898E-007,3.64938672616383E-008,1.5,2.36391782363582E-006,7.29050561561469E-008,1
207816,1.78571428571429,2,82414,1,4,4,U,3,2,2,2,1,3,2,1, ,1,1,1,1,1,1,2,2,2, , , , ,1,1,2,2, ,2, ,2, ,2,2,1,1,1,2,1,2,1,2,1,1,1,2,2,2,1,4,1,2,1,3,1,1,1,3,2,1,5,2,70,8,1,2,1,1, , , ,1, ,1,1,2, ,1, ,2,3,4,1,1, ,1,2,2,1,2, , ,1,1,1,1,2,.00124822413468292,.00150204150907042,2,.00132613728832506,.00142469198071658,1
207841,3.92857142857143,2,82014,1,4,6,S,3,2,1,2,4,3,4,4, ,3,2,1,2,2,2,1,1,2, , , , ,2,2,2,2, ,1, ,1,1, ,1,1,9,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,3,1,2,1,3,2,1,6,1,52,6,1,2,1,1, , , ,1, ,1,6,2, ,1, ,1,2,6,1,1, ,3,3,3,1,2, , ,2,1,1,1,1.5,3.27761238598911E-005,3.61911647953971E-005,1.5,.000134413159206183,7.11216706226457E-005,1
207853,24.0714285714286,2,82414,1,4,16,U,3,1,2,2,2,4,3,3,3, ,2,1,2,1,2,1,1,1,1,2, , ,1,1,2,1,1,1,2, , , ,2,1,2,1,1,1,2,2,1,2,2,1,2,2,2,1,4,1,2,1,1,1,2,1,3,2,2,5,1,33,3, ,2,1,1, , , ,1, ,1,1,1, ,1, ,2,6,6,2,3,1,3,4,2,1,1, , ,2,1,1,1,1.75,.000508769065909116,.000578062684105929,1.5,3.5444937563544E-005,2.34126338883635E-005,1
207861,5.71428571428571,2,82114,1,1,25,S,3,2,2,3,1,2,4,2, ,4,2,1,1,1,1,1,2,2, , , , ,1,1,1,2, ,2, ,1,1, ,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,2,1,3,2,1,6,2,26,8,1,2,2,2, , , ,2, ,1,1,2, ,1, ,2,1,8,2,2, ,2,2,2,1,1, , ,2,1,1,1,2,.00307473798580793,.0037138186928941,2,.003016483985672,.00318810895679918,1
208013,1.28571428571429,2,82314,1,3,48,S,5,1,2,2,1,3,3,2,3, ,1,1,1,1,1,2,9,2, , , , ,1,1,1,1,1,1,2, , , ,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,4,1,1,1,3,1,2,1,3,2,1,6,1,70,8,1,2,1,1, , , ,1, ,1,1,2, ,1, ,2,2,6,1,1, ,3,2,2,1,1, , ,1,1,1,1,1, , ,1, ,.000377348727735139,1
208031,17.3571428571429,2,82014,1,2,29,R,1,1,2,2,2,2,3,2,2, ,2,1,1,2,1,2,2,1,1,2,7, ,1,1,1,2, ,1,3, , , ,2,1,2,9,1,1,1,2,1,1,1,2,1,2,1,2,3,1,2,1,1,1,2,1,3,2,1,6,2,49,8,2,2,1,1, , , ,1, ,1,1,2, ,1, ,1,1,7,1,1, ,2,3,3,1,1, , ,2,1,1,1,1.5,3.42232471078065E-005,3.94274014600467E-005,1,.000568112970506012,.000477955605664257,1
208052,1.64285714285714,2,82414,1,3,48,S,3,2,2,2,1,3,4,1, ,1,2,1,2,9,9,3,2,2, , , , ,1,1,2,1,2,2, ,1,2, ,2,1,2,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,1,1,1,2,3,3,2,2,2,68,8,2,2,1,1, , , ,1, ,1,1,2, ,1, ,2,4,7,1,1, ,2,2,2,1,1, , ,1,1,1,1,2,.00174729966210873,.00220483245662547,2,.00145810856056356,.00165258764967641,1
208053,15.5714285714286,2,82014,1,2,17,S,1,2,1,3,1,3,2,2, ,9,1,1,1,1,1,1,1,1, , , , ,1,1,1,2, ,1, ,1,1, ,9,2,9,2,1,2,2,2,2,1,1,1,3,2,2,2,1,2,2,1,3,3,2,1,3,2,2,4,1,25,3, ,1,5,4, , , ,3,3, ,6,2,2,1, ,1,5,3,1,3,1,5,4,3,1,1, , ,2,1,1,1,1.5,1.13826511151355E-005,1.24153445056002E-005,1,.000747153142186622,.00088087008183269,1
208087,2.78571428571429,2,82014,1,3,48,S,5,1,2,2,1,2,3,1,4, ,2,1,2,2,2,1,2,1,1,2,4, ,2,2,2,2, ,1,3, , , ,2,1,1,9,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,1,1,2,1,3,2,1,6,2,50,4, ,2,1,1, , , ,1, ,1,1,2, ,1, ,1,2,6,1,1, ,1,2,2,1,1, , ,1,1,1,1,1.5,1.98392640564727E-007,5.98702325521132E-008,1,.000883863941601861,.000678520697518429,1
208095,2.64285714285714,2,82014,2,4,6,U,5,1,2,2,2,3,2,3,3, ,2,2,1,2,2,2,1,1,1,35, , ,1,1,2,2, ,1,1, , , ,1,2,1,2,1,2,2,2,1,1,1,1,2,2,2,2,4,2,2,2,3,1,1,1,3,2,1,5,1,35,6,2,1,5,7, , , ,3,3, ,2,1,1,1, ,2,4,2,3,3,9,2,3,2,1,1, , ,2,1,1,1,1.5,4.17707318334844E-005,4.86738275256107E-005,1.5,9.70378843303577E-005,6.94241318469046E-005,1
208096,6.85714285714286,2,82014,1,3,48,U,5,2,2,2,1,3,2,3, ,3,1,1,2,1,1,1,1,1, , , , ,1,1,1,1,2,1, ,1,2, ,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,4,1,1,2,2,1,2,1,2,2,4,4,1,31,4, ,2,2,2, , , ,2, ,1,2,1, ,1, ,9,4,4,3,2, ,4,6,2,1,1, , ,2,1,1,1,1.25,.000195812463095839,.000232266762295722,1,.00058252431904576,.000671205276103625,1
208124,30.1428571428571,2,82214,2,4,53,S,4,2,1,9,1,2,1,2, ,1,3,1,1,1,1,1,1,2, , , , ,1,1,1,1,2,1, ,1,1, ,1,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,3,1,1,1,3,1,8,1,3,3,1,4,1,36,2, ,1,1,1, , , ,3,3, ,1,1,2,1, ,1,1,10,3,3,2,3,5,2,1,1, , ,2,1,1,1,1.25,.000261149873990878,.000317774149756881,1.5,8.18541172676509E-006,2.51005333687197E-006,1
208126,8,2,82014,1,4,32,S,2,2,1,3,2,2,4,2, ,4,2,1,1,2,2,1,1,2, , , , ,2,2,1,1,1,1, ,2, ,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,3,2,1,3,3,2,3,2,2,52,3, ,2,1,1, , , ,1, ,1,3,1, ,1, ,2,3,4,1,2, ,2,8,4,1,1, , ,1,1,1,1,1.75,.000158491182990177,.000193268954464158,1.5,1.56174776057456E-005,2.48342603266237E-005,1
208254,1.57142857142857,2,82314,1,3,37,S,3,1,2,3,2,1,3,3,2, ,2,1,1,1,1,1,2,1,1,2, , ,1,1,2,1,2,1,1, , , ,1,1,1,9,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1,3,1,3,2,62,6,2,2,1,1, , , ,1, ,1,4,2, ,1, ,1,2,4,1,1, ,2,1, ,1,2, , ,1,1,1,1,1.25,.00068890308319254,.000796774408242883,1.5,1.52920931232036E-005,2.50971931917976E-006,1
208297,6.64285714285714,2,82114,1,2,26,U,3,2,1,3,1,3,4,4, ,4,3,1,1,1,2,1,1,2, , , , ,1,1,1,1,2,1, ,1,1, ,1,1,2,2,1,2,2,1,1,1,2,1,1,2,1,2,3,2,2,1,3,1,2,1,3,2,1,6,1,23,3, ,2,4,1,2, , ,4, ,1,6,2, ,1, ,2,3,2,2,2, ,5,1, ,1,1, , ,1,1,1,1,1.25,.000108806626401832,.000141682061494922,1,.00041820320110026,.000499186474669673,1
208307,2.14285714285714,2,82214,1,2,18,S,2,1,2,4,2,2,4,4,4, ,1,1,1,1,1,1,2,2, , , , ,1,1,1,1,2,1,1, , , ,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,4,1,1,1,3,1,2,1,3,2,3,5,1,67,6,1,2,1,1, , , ,1, ,1,1,2, ,1, ,1,2,8,1,1, ,2,2,2,1,1, , ,1,1,1,1,1.25,.000239802551465335,.000284114107143651,1.5,1.28898463582808E-005,1.91766899680617E-005,1
208309,2.42857142857143,2,82114,1,3,37,R,3,1,2,4,1,4,4,2,3, ,2,1,1,1,1,2,2,2, , , , ,2,1,2,2, ,2,1, , , ,2,1,1,1,2,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,2,1,3,2,1,6,1,48,4, ,2,4,1,5, , ,4, ,1,3,2, ,1, ,1,4,5,3,3,1,2,1, ,1,2, , ,1,1,1,1,2,.00130531524032621,.00151439770944826,2,.00125074115277662,.00119582615303156,1
208324,28.4285714285714,2,82114,1,2,39,U,5,2,2,3,2,3,2,2, ,3,3,2,2,2,9,1,1,2, , , , ,1,2,1,1,1,1, ,9, , ,1,2,2,1,1,2,2,2,2,1,9,2,2,2,2,2,3,9,2,1,3,1,2,4,1,2,2,3,2,36,5, ,2,2,2, , , ,2, ,2,1,2,1,1, ,1,2,5,1,2, ,2,3,2,1,1, , ,1,1,1,1,1.5,5.78631452419757E-006,9.1594717550891E-006,1.5,1.33573970232185E-005,4.97125164979835E-006,1
208334,3.71428571428571,2,82114,1,3,37,R,2,1,2,1,1,1,3,1,1, ,1,1,1,1,1,1,2,2, , , , ,1,1,1,1,2,1,3, , , ,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,4,1,1,1,1,1,2,1,3,2,1,6,1,32,8,1,2,1,1, , , ,1, ,1,1,1, ,1, ,1,2,8,1,1, ,2,5,2,1,1, , ,2,1,1,1,1,.000857649346796484,.00100611438577965,1,.000272644155916287,.000229245153282446,1
208433,10.2142857142857,2,82314,1,2,26,S,4,2,2,3,2,4,3,2, ,4,2,9,2,1,2,1,1,1, , , , ,9,2,1,1,9,2, ,1,1, ,2,2,2,9,1,2,1,1,1,2,2,2,2,2,1,2,1,2,9,2,1,1,1,8,2,2,2,2,2,66,4, ,2,1,1, , , ,1, ,1,4,2, ,1, ,2,3,4,1,3,9,3,2,2,2,2, , ,1,1,1,1,2,.000828321390384858,.000984354425422205,2,.000559479182449582,.000520016123152447,1
208485,1.92857142857143,2,82514,1,3,45,S,2,1,2,2,2,2,2,1,2, ,2,1,1,1,1,1,2,1,1,30, , ,1,1,2,2, ,2,3, , , ,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,3,1,2,1,3,2,1,6,2,59,8,1,2,1,1, , , ,1, ,1,1,2, ,1, ,1,2,7,1,1, ,1,3,3,1,2, , ,1,1,1,1,2,.00229333208822853,.00269333621097751,2,.00237035471959227,.00254076556930988,1
208501,7.57142857142857,2,82314,1,3,13,S,3,1,1,2,1,2,2,2,1, ,2,1,1,1,1,2,1,2, , , , ,1,2,1,1,2,1,3, , , ,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,3,1,1,2,3,3,1,1,2,2,1,3,2,39,8,2,2,2,2, , , ,2, ,1,6,2, ,1, ,2,2,3,3,2, ,4,4,3,1,1, , ,2,1,1,1,1.25,.0002831193830115,.000301004964653115,1.5,.000109974134835926,6.52227310089179E-005,1
208548,1.71428571428571,2,82314,1,1,42,S,4,2,2,2,1,4,3,2, ,2,2,1,1,1,1,1,2,2, , , , ,2,1,2,1,9,9, ,2, ,1,2,1,1,1,1,1,9,1,1,2,1,1,1,2,2,1,4,1,2,1,3,1,2,1,3,2,1,6,1,61,7,2,2,1,1, , , ,1, ,1,1,2, ,1, ,2,1,7,1,1, ,1,2,2,1,2, , ,1,1,1,1,1.66666666666667,.000166483509663329,.000192989843721544,1,.000305118171693512,.000260336782963845,1
208658,21.8571428571429,2,82314,1,2,26,U,3,1,2,4,2,3,4,4,3, ,3,1,2,2,2,1,1,9, , , , ,9,9,2,2, ,2,1, , , ,2,2,1,2,1,1,1,1,1,2,9,9,2,2,2,2,2,2,1,1,1,1,1,1,3,2,9,4,2,56,3, ,2,1,1, , , ,1, ,1,1,2, ,1, ,1,3,3,1,3,1,3,5,3,1,1, , ,1,1,1,1,1.75, , ,2, , ,1
208723,1.71428571428571,2,82114,1,3,24,S,4,1,2,3,1,2,3,1,2, ,2,1,1,1,2,1,1,1,1,2, , ,1,1,1,2, ,2,2, , , ,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,3,2,2,2,3,1,2,1,3,2,1,6,2,47,8,2,2,2,2, , , ,2, ,1,1,2, ,1, ,2,2,8,1,2, ,3,2,2,1,1, , ,1,1,1,1,1.5,9.92125875935516E-005,.000115619285730966,1.5,.000313510638237937,.000232739625111626,1
208833,3.42857142857143,2,82214,1,3,21,U,4,1,2,2,1,3,3,3,2, ,1,2,1,1,1,1,2,1,9,99, , ,1,1,1,2, ,1,1, , , ,2,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,3,2,2,1,1,1,1,3,1,1,1,2,2,70,4, ,2,1,1, , , ,1, ,1,5,2, ,1, ,1,1,6,1,1, ,2,1, ,1,1, , ,1,1,1,1,1.75,5.90193261943725E-005,7.33364426867964E-005,1.5,.000160112520171622,8.01402661213211E-005,1
208837,7.71428571428571,2,82114,1,3,13,U,3,1,2,3,1,3,3,3,3, ,1,1,2,2,2,2,1,2, , , , ,1,1,1,2, ,1,2, , , ,2,2,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,2,2,1,1,2,1,3,1,1,1,1,2,48,5, ,1,5,7, , , ,3,1, ,3,1, ,1, ,1,1,2,1,2, ,3,4,2,1,1, , ,1,1,1,1,1.5,2.06249399730666E-005,1.52826924687051E-005,1,.00178704185736296,.00198030386904338,1
208890,13.2142857142857,2,82114,1,2,17,S,3,1,2,3,1,3,2,4,3, ,2,1,1,1,1,2,2,1,1,50, , ,1,1,1,2, ,2,2, , , ,2,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,1,3,1,2,3,3,1,1,4,1,47,5, ,2,2,2, , , ,2, ,1,6,2, ,1, ,1,2,2,1,2, ,2,1, ,1,1, , ,2,1,1,1,2,.00112070846744121,.00132020504737484,2,.000877685879134836,.00073364965352861,1
208915,2.57142857142857,2,82114,1,3,48,U,4,1,2,1,1,3,3,4,1, ,3,1,1,1,2,2,2,1,1,2,6, ,1,1,1,2, ,1,1, , , ,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,2,4,1,1,2,1,1,2,1,3,2,1,6,1,20,3, ,2,1,1, , , ,1, ,1,6,2, ,1, ,2,5,9,1,1, ,2,3,3,1,1, , ,1,1,1,1,1.25,.000316457170159469,.000408796566393709,1.5,.000105852376478754,.000157704090833373,1
208930,15.3571428571429,2,82414,1,2,17,S,3,2,2,4,3,2,4,4, ,4,1,1,1,1,1,1,2,2, , , , ,1,1,9,2, ,1, ,1,2, ,2,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,4,2,1,1,2,1,2,1,3,2,1,6,2,37,6,2,2,2,2, , , ,2, ,1,1,1, ,1, ,1,1,7,1,1, ,3,7,2,1,1, , ,1,1,1,1,1.5,3.29336414133253E-005,3.77968852135672E-005,1.5,.000106395395057259,.000117372994093631,1
208946,1.92857142857143,2,82114,1,3,48,S,2,2,2,2,1,1,2,3, ,3,1,1,1,1,1,1,2,2, , , , ,1,1,2,1,2,2, ,2, ,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,3,2,1,5,1,49,6,1,2,1,1, , , ,1, ,1,1,1, ,1, ,1,3,9,1,1, ,1,3,3,1,1, , ,1,1,1,1,2,.000802751415423968,.000941923523358307,2,.000742429475126985,.000616898071684726,1
208971,3.28571428571429,2,82314,1,2,29,S,4,1,2,3,4,1,1,1,1, ,1,1,2,1,1,1,2,1,1,6, , ,1,1,1,2, ,1,1, , , ,2,1,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,2,1,3,2,1,4,3,2,2,2,2,50,3, ,2,2,2, , , ,2, ,1,6,1, ,1, ,1,1,4,1,2, ,2,8,6,1,2, , ,1,1,1,1,1.75,.000118600528624599,.000145888778050547,1.5,.000122467834776908,4.97677870302341E-005,1
209006,20.2142857142857,2,82114,1,2,20,S,1,1,2,2,1,3,3,4,3, ,2,9,2,1,9,2,2,1,1,2, , ,1,9,1,1,2,1,2, , , ,1,1,2,2,1,1,2,9,2,2,1,1,1,1,1,2,4,2,1,1,3,1,2,1,2,2,1,5,1,38,6,1,2,1,1, , , ,1, ,1,6,2, ,1, ,1,3,2,3,3,9,2,4,4,1,2, , ,2,1,1,1,1,.00126809393457013,.0014994181289846,1,.00066187231568817,.00047298606291786,1
209024,2.92857142857143,2,82114,1,3,48,U,5,1,2,2,2,2,3,2,2, ,4,1,2,1,2,2,2,2, , , , ,1,1,2,1,2,2,3, , , ,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,3,1,2,1,2,2,2,4,2,30,6,2,2,1,1, , , ,1, ,1,1,2, ,1, ,1,2,8,1,1, ,2,9,2,1,1, , ,1,1,1,1,1.75,.000476538019924854,.000591694994635959,2,.00131510455021577,.00124610467900467,1
209081,4.92857142857143,2,82114,1,3,48,S,5,2,9,3,3,3,4,2, ,4,2,1,1,1,1,2,1,1, , , , ,2,2,2,1,9,1, ,1,1, ,1,1,9,9,1,1,1,2,2,2,2,2,1,2,1,1,4,1,1,1,1,1,1,1,3,2,1,5,2,55,5, ,1,5,7, , , ,3,1, ,1,2, ,1, ,1,1,6,1,2, ,3,3,3,1,1, , ,2,1,1,1,1,.00103590693222732,.0012359507553152,1,.000504014861460771,.000543260538788079,1
209109,6.64285714285714,2,82414,1,3,48,S,5,2,2,3,1,4,3,2, ,3,1,1,1,1,1,1,2,1, , , , ,2,1,2,1,2,1, ,2, ,2,2,2,1,1,2,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,1,2,1,3,2,1,6,1,47,4, ,2,1,1, , , ,1, ,1,1,1, ,1, ,1,2,8,1,1, ,1,4,3,1,1, , ,1,1,1,1,1.5,1.29939771943946E-006,2.8835263021196E-007,1,.000850218446026925,.000645073317868311,1
209155,20.9285714285714,2,82414,1,3,1,S,1,2,2,2,3,4,2,4, ,3,1,1,1,1,1,1,2,1, , , , ,1,2,2,2, ,1, ,1,2, ,1,9,1,1,9,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,3,3,2,1,1,2,4,3,2,29,4, ,2,2,2, , , ,2, ,1,6,2, ,1, ,1,1,1,1,2, ,2,2,2,1,1, , ,2,1,1,1,1.25,.000525310511601425,.000615511126596076,1,.00146096899959787,.00097546452593212,1
209158,2.57142857142857,2,82314,1,3,48,U,5,2,2,3,4,3,3,4, ,3,2,3,2,2,2,1,1,2, , , , ,2,2,2,2, ,2, ,2, ,1,2,9,2,2,2,2,1,2,2,1,2,9,2,2,2,2,1,2,2,1,3,3,8,3,2,2,1,2,1,63,3, ,1,5,7, , , ,3,1, ,6,2, ,1, ,1,2,3,1,2, ,3,1, ,2,2, , ,2,1,1,1,2,.00080427051853773,.000957165395154941,2,.000565968490953275,.000477147571587075,1
