StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q5,Q7,Q9,Q11,Q51,Q55,Q59,Q63,Q67,Q71,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q79,si1,si2.r,si3,si4,si5,si6,Q197_First Click,Q197_Last Click,Q197_Page Submit,Q197_Click Count,comp1.1.0,comp2.1.0,comp3.1.0,comp4.1.0,comp5.1.0,coop.1.0_1,comp1.2.0,comp2.2.0,comp3.2.0,comp4.2.0,comp5.2.0,coop.2.0_1,comp1.0.0,comp2.0.0,comp3.0.0,comp4.0.0,comp5.0.0,coop.0.0_1,comp1.1.1,comp2.1.1,comp3.1.1,comp4.1.1,comp5.1.1,coop.1.1_1,comp1.2.1,comp2.2.1,comp3.2.1,comp4.2.1,comp5.2.1,coop.2.1_1,comp1.0.1,comp2.0.1,comp3.0.1,comp4.0.1,comp5.0.1,coop.0.1_1,Q198_First Click,Q198_Last Click,Q198_Page Submit,Q198_Click Count,help1,help2,help3,help4,help5,help6,help7,exp_1,rep1,rep2,rep3.r,rep4,GA1,PI1,GA2.r,GA3,PI2.r,PI3,GA4,PI4,GA5,PI5,GA6.r,PI6.r,GA7.r,PI7.r,GA8,perception.d,perception.c,threat1_1,threat2_1,who,sex,age,nationality,language,mturk,id,condition,group,knowledge
2020/5/13 12:43,2020/5/13 12:58,0,32.215.152.73,100,907,0,2020/5/13 14:24,R_3rJbbDtPVOSXLfM,,,,,,,anonymous,EN,1,1,1,1,1,2,1,1,2,2,0,0,4.109,0,When being presented new ideas at work.,6,2,6,5,5,4,0,0,76.687,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,100,,,,,,,,,,,7,7,4,7,7,6,7,100,5,5,3,5,7,4,3,6,4,1,5,1,3,1,3,4,3,4,4,3,7,4,5,,1,25,Colombian,Spanish,A2QUWDX79PC8D6,86172,1,2,1
2020/5/13 8:16,2020/5/13 8:52,0,66.115.168.30,100,2137,0,2020/5/13 14:25,R_uxNZZiXOmASk6Yh,,,,,,,anonymous,EN,1,1,1,1,2,1,2,2,1,2,0,0,4.015,0,Lines and patterns ,4,4,4,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,150,,,,,6,5,6,7,7,7,7,150,5,5,1,5,5,2,3,2,5,3,5,2,5,2,2,2,6,7,2,1,7,6,6,3,2,28,American,English,A2S99KWVGKP7PL,56946,0,0,1
2020/5/13 1:20,2020/5/13 1:34,0,66.176.116.153,100,830,0,2020/5/13 14:30,R_2qpxm9tzjH7GrTP,,,,,,,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.019,0,assessing the quality of a fruit or vegetable for consumption,3,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,300,,,,,,,,,,,6,5,5,7,6,5,7,0,3,5,4,4,6,4,5,6,5,4,5,3,4,4,1,5,3,4,3,3,6,4,5,,2,23,American,English AND Spanish,A2U0E5RCHYV99N,84387,0,2,1
2020/5/13 0:49,2020/5/13 1:07,0,152.86.135.140,100,1076,0,2020/5/13 14:32,R_1PUy20aVdjuaoaR,,,,,,,anonymous,EN,1,1,1,1,1,2,1,2,2,2,0,0,4.108,0,I love to take nature walks and observe the small details that make this a beautiful world.,4,3,5,3,4,4,0,0,122.136,0,,,,,,,,,,,,,,,,,,,1,1,2,1,3,150,,,,,,,,,,,,,,,,,6,6,6,7,6,5,7,100,2,2,5,3,7,1,2,5,7,1,6,1,3,1,1,7,4,7,4,3,5,6,6,,2,55,American,English,A2V4ZV1C7T906L,11641,1,1,1
2020/5/13 7:54,2020/5/13 8:08,0,31.27.223.249,100,813,0,2020/5/13 14:25,R_8jlL0QQ1M1Nvp2p,,,,,,,anonymous,EN,1,1,1,1,1,2,2,2,2,2,0,0,4.018,0,"i take surveys everyday, when i take it i am into reading all the to dos and donts ",5,4,5,5,4,4,0,0,98.081,0,,,,,,,,,,,,,1,3,1,1,3,100,,,,,,,,,,,,,,,,,,,,,,,6,6,6,7,7,7,7,100,3,4,5,5,6,4,1,5,4,1,3,2,2,4,2,2,2,4,5,2,7,7,3,3,2,27,italian,italian,A2W9I6AMDRDDBO,46009,1,0,0
2020/5/13 8:29,2020/5/13 8:51,0,24.22.76.26,100,1327,0,2020/5/13 14:25,R_OOU9LydfuQL08AF,,,,,,,anonymous,EN,1,1,1,1,1,2,2,2,2,2,0,0,4.008,0,"Pruning my pear tree today, I looked at individual branches first, then their relationship to each other and the tree as a whole before I decided what I would cut.",4,2,5,4,5,5,0,0,129.433,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,250,,,,,7,6,3,7,6,7,7,150,4,2,2,4,7,6,5,7,2,6,6,5,2,2,1,2,2,3,5,2,7,3,5,3,2,52,American,English,A2Y25LMQCVFLLA,87736,1,0,1
2020/5/13 9:13,2020/5/13 9:24,0,84.187.241.140,100,681,0,2020/5/13 14:24,R_2CJpo9N5pHd9uiJ,,,,,,,anonymous,EN,1,1,1,1,1,2,1,2,2,2,0,0,4.112,0,When i am outside for a walk ,4,2,4,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,250,5.954,39.131,40.636,8,6,5,5,7,6,6,5,201,4,5,2,4,4,2,5,6,6,1,4,3,5,2,6,6,4,6,4,1,7,5,3,3,1,20,German,German,A31V56RBSPGDG1,26113,2,0,1
2020/5/13 4:51,2020/5/13 5:05,0,151.224.7.120,100,804,0,2020/5/13 14:26,R_4VgkLjOvw2MeA4p,,,,,,,anonymous,EN,1,1,1,1,2,1,2,1,2,1,0,0,4.014,0,Writing essays,2,3,4,2,4,3,,,,,,,,,,,,,,,,,1,3,1,1,3,200,,,,,,,,,,,,,,,,,,,,,,,6,5,4,7,6,6,6,100,4,4,2,3,7,4,5,6,4,4,3,5,5,6,6,4,3,3,4,1,7,5,6,2,1,18,British,English,A32NXE5163521F,72711,0,0,0
2020/5/13 16:09,2020/5/13 16:24,0,140.32.16.3,100,875,0,2020/5/14 0:40,R_vpIX3wmiNDpBZbb,,,,,,,anonymous,EN,1,1,1,1,2,1,2,2,2,2,0,0,4.008,0,I am a photographer so I try to evaluate my surroundings constantly for new picture areas,5,2,5,5,4,4,,,,,,,,,,,,,,,,,1,3,1,1,3,156,,,,,,,,,,,,,,,,,,,0,0,32.641,0,6,5,4,6,6,4,6,153,5,5,2,3,6,4,6,7,6,1,2,6,5,3,1,6,5,5,6,3,6,4,4,2,1,19,American,Wmglish,A34OPVAB2NKQGX,31624,2,0,0
2020/5/13 9:50,2020/5/13 10:00,0,83.159.237.42,100,575,0,2020/5/13 14:25,R_3HzdECLhLGtqCTw,,,,,,,anonymous,EN,1,1,1,1,1,1,2,1,2,2,0,0,4.015,0,sports ,4,3,4,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,150,,,,,,,,,,,6,5,5,6,6,6,6,150,5,4,2,3,5,4,6,4,4,3,3,3,3,3,2,4,2,4,3,3,5,1,4,,1,18,french,french,A35YYLEQTXHV36,69187,0,2,1
2020/5/13 0:55,2020/5/13 1:09,0,73.170.153.230,100,853,0,2020/5/13 14:30,R_3HvlN2IVvFi06MX,,,,,,,anonymous,EN,1,1,1,1,1,1,2,2,2,2,0,0,4.009,0,"When someone explains about a situation/event, your visualization is bottom-up",4,4,3,3,1,1,123.82,123.82,124.812,1,1,1,1,1,3,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,4,4,6,4,4,300,5,5,4,5,7,5,4,7,7,1,4,4,5,5,1,1,1,1,3,4,2,7,6,,2,27,indian,english,A3763JH6B33MZK,86020,1,1,0
2020/5/13 1:10,2020/5/13 1:26,0,95.169.228.229,100,971,0,2020/5/13 14:30,R_2pXfOIwwSIRsYoA,,,,,,,anonymous,EN,1,1,1,1,1,2,1,2,1,1,0,0,6.584,0,"I am quite perfectionist, I am a detail focused person",4,3,4,4,4,2,9.868,61.021,62.38,15,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,200,,,,,,,,,,,7,7,7,4,7,7,7,200,4,4,2,4,7,1,5,3,4,2,5,3,1,2,3,5,3,5,4,2,7,7,7,,2,31,Spain,Spanish,A37K57HHI0D45X,26521,1,2,1
2020/5/13 2:02,2020/5/13 2:09,0,191.35.162.130,100,449,0,2020/5/13 14:29,R_3qZEW37Gdop8PJX,,,,,,,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.126,0,"I don't think I note the details in my life, but I like more colorful paintings. I don't like grayness.",2,5,3,1,4,2,,,,,1,1,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.672,0,6,5,4,6,5,5,5,0,2,1,5,1,5,4,3,2,5,2,6,3,1,2,2,5,3,5,2,6,6,4,4,,1,23,Brazilian,Portuguese,A385TJY4XNW2CW,79140,2,1,0
2020/5/13 1:54,2020/5/13 2:25,0,138.99.28.125,100,1900,0,2020/5/13 14:29,R_Wc9QKC4UaO9CmqJ,,,,,,,anonymous,EN,1,1,1,1,1,2,1,1,2,2,0,0,4.009,0,When I am reviewing some text or work by my colleagues.,5,2,5,3,4,4,2.555,140.442,145.736,10,,,,,,,1,2,1,1,3,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,6,6,5,5,100,4,3,5,3,7,5,2,5,2,5,5,6,6,4,1,1,3,2,5,1,7,6,5,,1,23,Brazilian,Portuguese,A38Z5DCOJVTZCQ,98716,1,2,0
2020/5/13 8:55,2020/5/13 9:07,0,46.102.160.97,100,712,0,2020/5/13 14:24,R_2sGLdYcyOKwWixX,,,,,,,anonymous,EN,1,1,1,1,1,2,2,2,2,2,0,0,4.007,0,"One example of this could be my ""people judging"" attitudes towards their looks and the clothes they're wearing. I create a mental judgment from what they look ",2,4,3,1,1,1,,,,,,,,,,,1,2,1,1,3,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,5,7,7,6,7,200,1,2,4,2,7,2,5,1,3,1,2,2,1,1,6,5,1,5,2,2,7,5,7,,2,28,Venezuelan,Spanish,A39856P0ABXW4O,26394,0,2,0
2020/5/13 2:16,2020/5/13 2:30,0,71.30.65.11,100,826,0,2020/5/13 14:29,R_2AFtsk92kg9hZ7X,,,,,,,anonymous,EN,1,1,1,1,1,2,2,1,2,1,0,0,4.019,0,When someone seeks advice from me I like to hear every bit of their story before advising them.  ,4,3,4,3,5,5,1.366,90.473,110.876,10,,,,,,,,,,,,,1,3,1,1,3,300,,,,,,,,,,,,,,,,,,,,,,,5,4,5,6,5,4,6,300,4,3,2,3,7,3,1,5,4,3,6,3,2,3,2,5,3,5,5,2,6,3,3,3,1,23,American,English,A39E0UZGZQPJCL,29654,1,0,0
2020/5/13 1:50,2020/5/13 2:11,0,69.178.3.212,100,1239,0,2020/5/13 14:29,R_3qpQabaCWpoiQoG,,,,,,,anonymous,EN,1,1,1,1,1,2,2,1,2,1,0,0,4.112,0,"I'm a computer programmer and Machine Learning Engineer, and I use bottom up processing to wrap my head around the inner workings of various ML algorithms.",6,2,6,2,4,2,0,0,241.548,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,300,,,,,,,,,,,7,7,4,7,4,4,6,0,5,1,2,1,4,3,5,2,3,2,2,2,2,2,6,4,5,5,2,4,5,5,6,,2,23,American,English,A3ASN79T825BV1,81996,1,2,1
2020/5/13 1:10,2020/5/13 1:19,0,69.120.135.255,100,512,0,2020/5/13 14:30,R_3NFnzPxmTL5Mtav,,,,,,,anonymous,EN,1,1,1,1,1,1,2,1,2,2,0,0,4.107,0,seeing someone and figuring out about them,4,3,5,5,4,2,,,,,,,,,,,,,,,,,1,3,1,1,3,200,,,,,,,,,,,,,,,,,,,,,,,7,5,6,7,6,5,7,100,2,2,4,2,7,3,5,2,2,5,6,5,4,4,2,3,3,3,4,2,7,7,6,2,2,25,White,English,A3D2KO4DE9J2X8,55010,0,0,0
2020/5/13 8:40,2020/5/13 8:55,0,195.234.12.216,100,914,0,2020/5/13 14:25,R_2V44kCIZJH6S7mu,,,,,,,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.013,0,"I use bottom-up processing when designing or reviewing powerpoint slides in my profession as an M&A consultant. I always pay close attention to details, color schemes and an overall nice and neat look of the slides. When designing slides I also try to picture complex procedures, systems and scenarios in the simplest and most understandable way by trying to resemble any detail that is key to the specific complexity.",5,2,5,2,5,5,0,0,90.115,0,1,1,1,1,3,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,300,4,4,1,4,6,1,6,7,6,2,5,2,6,1,6,6,4,6,4,1,7,4,5,,1,25,German,German,A3GMP4SOR162E9,50722,1,1,0
2020/5/13 8:11,2020/5/13 8:22,0,196.17.66.240,100,676,0,2020/5/13 14:25,R_278dqQFShbLV6cP,,,,,,,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,5.042,0,YES .I LIKE TO BE A BOTTOM UP GROUP.BECAUSE USUALLY I AM THE TYPE OF HARD WORKER.,5,4,4,4,5,3,0,0,21.744,0,,,,,,,,,,,,,1,3,1,1,3,114,,,,,,,,,,,,,,,,,,,,,,,2,5,6,6,5,4,5,161,3,3,4,3,4,4,5,4,5,5,2,4,5,4,3,5,4,4,4,5,3,5,4,3,2,40,UNITED STATES,ENGLISH,A3LM9P7678UHZI,95095,1,0,0
2020/5/13 9:51,2020/5/13 10:08,0,14.10.132.193,100,1019,0,2020/5/13 14:24,R_reUrcrnxD2rsdyN,,,,,,,anonymous,EN,1,1,1,1,2,1,2,2,1,1,0,0,4.01,0,"I pay attention to the shoes that people wear, their watch, any details that allow me to tell more about a person",5,2,5,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,300,,,,,,,0,0,50.502,0,6,5,3,7,6,6,6,150,3,3,4,3,7,3,2,5,5,4,5,3,2,3,5,5,3,5,3,3,5,5,7,,1,41,FRENCH,FRENCH,A3MB7FHLRZ5BBN,22556,2,2,1
2020/5/13 3:52,2020/5/13 4:28,0,76.103.178.197,100,2123,0,2020/5/13 14:29,R_10xhiF7WhIBGILD,,,,,,,anonymous,EN,1,1,1,1,2,2,1,1,1,1,3.672,3.672,4.014,1,"I suppose that a recent example would be when I was at a bakery looking at the pastry and baked good optima inside the display case; I saw a cupcake which I immediately recognized as what it was, identifying elements like chocolate ganache, fluffy cake, etc and came to the conclusion that I knew what it what it would likely taste like and that I'd enjoy it. ",2,5,4,1,2,2,30.07,38.254,353.708,6,,,,,,,,,,,,,1,3,1,1,3,300,,,,,,,,,,,,,,,,,,,,,,,7,2,2,7,6,4,7,100,1,2,5,1,5,2,3,6,4,2,3,3,2,2,3,4,3,4,4,3,7,4,5,3,1,42,US,English,A3MIXG8XF3Q977,14240,1,0,0
2020/5/13 4:54,2020/5/13 5:10,0,67.61.64.250,100,941,0,2020/5/13 14:26,R_1pAmqz3cpYEYNcD,,,,,,,anonymous,EN,1,1,1,1,1,2,1,2,2,1,0,0,4.108,0,i try and always pay attention to detail,4,2,5,2,3,2,0,0,74.046,0,1,1,1,1,3,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,7,6,6,2,300,5,1,4,1,6,2,6,7,2,6,6,2,2,2,2,2,6,2,6,1,7,1,4,,1,28,white,english,A3O88OYXF1C7UN,66175,1,1,0
2020/5/13 8:19,2020/5/13 8:40,0,72.217.100.87,100,1271,0,2020/5/13 14:25,R_1QfHVdaE4SXMHqC,,,,,,,anonymous,EN,1,1,1,1,1,2,2,1,2,2,0,0,4.009,0,"visual system into colors, shapes, patterns",1,5,5,1,1,1,,,,,,,,,,,,,,,,,1,3,1,1,3,100,,,,,,,,,,,,,,,,,,,0,0,25.24,0,1,6,1,6,1,1,2,100,2,1,1,1,7,5,7,1,2,1,5,7,1,5,1,1,7,7,7,4,5,6,2,3,1,46,us,english,A3ROLK783U2BWX,11692,2,0,0
2020/5/13 0:49,2020/5/13 0:56,0,98.213.243.187,100,452,0,2020/5/13 14:32,R_D5KeKqBDectfe9P,,,,,,,anonymous,EN,1,1,1,1,2,2,2,1,2,2,0,0,4.009,0,in some study cases all are the bottom-up  process,2,3,1,2,2,3,0,0,2.2,0,,,,,,,,,,,,,,,,,,,1,1,2,1,3,150,,,,,,,,,,,,,,,,,2,6,5,4,6,3,6,203,3,4,4,4,2,4,5,6,5,6,5,6,5,6,5,6,4,5,4,6,4,4,5,,1,32,USA,english,A3RWA2Y7J8AQWA,63266,1,1,1
2020/5/13 5:12,2020/5/13 5:22,0,68.23.26.205,100,545,0,2020/5/13 14:26,R_81gDvNQoGyNQWVb,,,,,,,anonymous,EN,1,1,1,1,1,2,1,2,1,1,0,0,4.016,0,I like to feel the passion.,3,1,3,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,220,,,,,7,7,7,7,7,7,7,155,5,5,4,4,7,4,1,7,4,1,5,1,1,1,5,4,4,7,4,1,4,6,5,3,1,25,Creole / Black,English,A3T93Y6NEAWCX4,32534,0,0,1
2020/5/13 0:51,2020/5/13 1:01,0,71.183.227.170,100,607,0,2020/5/13 14:30,R_2Tq6LV0EecGdxmH,,,,,,,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.111,0,I think about things a lot like situations that happen in my life and then decide how i feel about it,5,3,4,4,4,4,,,,,1,1,1,1,3,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,6,6,5,6,300,3,3,5,4,6,2,6,6,2,2,4,2,3,2,4,5,5,6,4,2,7,5,5,,2,20,american,english,A3TMI9M9IFGNQ3,76208,0,1,0
2020/5/13 7:59,2020/5/13 8:15,0,92.187.85.110,100,975,0,2020/5/13 14:25,R_2Svn8TXi1db3ZN0,,,,,,,anonymous,EN,1,1,1,1,2,1,1,1,2,1,0,0,4.008,0,when I analyse a problem trying to gather as much info as possible,5,2,5,5,6,3,0,0,91.753,0,,,,,,,,,,,,,,,,,,,1,1,2,1,3,50,,,,,,,,,,,,,,,,,4,4,1,5,2,7,7,100,2,4,5,2,7,4,2,7,4,2,4,3,6,4,6,4,4,4,6,4,4,5,5,,1,49,Spanish,Spanish,A4OPM60ADSO0V,97522,1,1,1
2020/5/13 3:07,2020/5/13 3:25,0,67.168.97.71,100,1078,0,2020/5/13 14:28,R_3p4pIX1NmF3soaT,,,,,,,anonymous,EN,1,1,1,1,1,1,1,2,2,1,0,0,4.108,0,"When I meet people, I like to understand who they are as a person from hobbies, values, routines and then try to make sense of how they interact with the world.",5,3,6,5,5,3,,,,,,,,,,,1,2,1,1,3,150,,,,,,,,,,,,,,,,,,,,,,,,,0.701,64.469,73.684,8,6,5,3,6,6,4,6,100,2,4,5,4,7,5,6,5,3,3,7,5,1,5,1,1,5,3,6,4,7,7,2,,2,21,Washingtonian,English,A4ZOUID2Z8CBN,40350,2,2,0
2020/5/13 5:02,2020/5/13 5:15,0,99.241.18.241,100,733,0,2020/5/13 14:26,R_XgNOpQVl1inZYXL,,,,,,,anonymous,EN,1,1,1,1,1,2,2,2,1,1,0,0,4.01,0,tend to spend more time on details and understanding concepts then studying,4,3,4,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,100,,,,,,,,,,,7,6,5,4,6,6,6,50,4,3,4,2,7,5,6,7,4,3,4,3,5,5,6,2,4,2,5,3,7,4,1,,2,18,Canadian,English,A601YFNTDO6R8,25638,0,2,1
2020/5/13 7:21,2020/5/13 7:30,0,162.119.128.150,100,588,0,2020/5/13 14:25,R_yUYlUKRRPQimArD,,,,,,,anonymous,EN,1,1,1,1,1,2,1,1,1,1,0,0,4.008,0,I tend to be detail orientated,6,1,6,6,6,6,0,0,88.031,0,,,,,,,1,2,1,1,3,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,2,7,7,7,7,300,5,1,5,1,7,3,5,5,6,2,5,3,4,2,5,5,6,5,3,4,5,3,6,,1,37,USA,English,A721DNH1FQ7YA,20458,1,2,0
2020/5/13 11:40,2020/5/13 11:50,0,85.217.139.111,100,644,0,2020/5/13 14:24,R_02IrEwT9L4ZjZiF,,,,,,,anonymous,EN,1,1,1,1,1,2,2,1,2,2,0,0,4.015,0,totalmente cierto. Veo todos los detalles hasta el minimo. Por ejemplo en mis relaciones personales siempre pienso en lo que pensara o sentira el otro aunque no sea cierto,5,4,6,4,4,6,,,,,,,,,,,1,2,1,1,3,300,,,,,,,,,,,,,,,,,,,,,,,,,14.166,49.595,50.773,4,7,7,7,6,7,7,7,300,2,3,5,3,7,4,3,1,4,1,5,6,1,6,4,3,4,6,6,4,7,5,3,,2,48,española spanish,español,A9FPRYV5S95UA ,18662,2,2,0
2020/5/13 4:07,2020/5/13 5:59,0,207.81.103.141,100,6752,0,2020/5/13 14:26,R_3Jq31YRmhi1dcIT,,,,,,,anonymous,EN,1,1,1,1,1,2,1,1,1,1,0,0,4.009,0,"I use bottom-up processing in my daily life as I am very focused in small details. I ""build pictures of the world"" based on the small details around me and what I am exposed to. For instance, to make sure that I have a good day, I have to start at the bottom and focus on little things like making my bed and writing in my planner.",4,4,3,4,5,4,,,,,,,,,,,,,,,,,1,3,1,1,3,100,,,,,,,,,,,,,,,,,,,0,0,81.076,0,7,7,6,7,7,7,7,100,5,4,2,3,7,2,6,7,1,2,3,4,1,2,2,2,1,4,4,3,7,5,3,3,2,19,Canadian,English,ADI63KBD7GK5P,96303,2,0,0
2020/5/13 8:36,2020/5/13 8:56,0,173.239.232.4,100,1229,0,2020/5/13 14:25,R_3KI6vueRGhv6n0T,,,,,,,anonymous,EN,1,1,1,1,2,1,2,2,2,2,0,0,5.536,0,It great to like a bottom-up that show time to time how life been going gradually ,4,2,5,5,5,2,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,100,,,,,,,,,,,,,,,,,5,6,2,5,6,5,6,300,2,2,4,2,6,1,2,2,2,2,5,1,1,1,2,1,2,5,2,4,2,6,5,,1,25,US,English,ADIY8Q1T3X7D6,59559,0,1,1
2020/5/13 4:21,2020/5/13 4:34,0,65.92.123.202,100,763,0,2020/5/13 14:26,R_1mEpto7v5gg8mgw,,,,,,,anonymous,EN,1,1,1,1,2,1,1,2,1,1,0,0,4.019,0,In my work life I always start with setting goals to achieve the bascis and then let the finer details come out in the process,3,3,5,2,5,3,16.53,42.888,43.695,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,300,,,,,,,,,,,7,5,6,6,6,6,6,300,3,4,2,3,5,6,3,4,3,6,4,6,3,6,6,2,4,3,4,3,5,5,5,,2,37,Canadian/White,english,AHJZFZO3NRCCA,15927,1,2,1
2020/5/13 3:43,2020/5/13 3:53,0,38.131.113.180,100,585,0,2020/5/13 14:28,R_2e58XGk3vQNdoxP,,,,,,,anonymous,EN,1,1,1,1,1,1,1,1,1,1,0,0,4.01,0,i have working in every days and several,4,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,200,,,,,,,,,,,,,,,,,4,5,6,6,6,6,5,200,4,4,4,4,5,5,3,5,5,5,5,5,6,6,6,6,5,6,4,2,3,3,4,,1,40,''American'',English,AIFBZSSAT5OZ3,40898,0,1,1
2020/5/13 7:04,2020/5/13 7:40,0,79.21.52.118,100,2165,0,2020/5/13 14:26,R_vwB5z5aI7gTuDrb,,,,,,,anonymous,EN,1,1,1,1,1,2,1,1,2,2,3.419,3.419,4.12,1,when I cook I focus on the details to ensure that the final result is positive,3,4,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,300,,,,,5,5,4,5,5,5,5,300,5,5,1,4,4,3,6,6,4,1,2,1,1,1,2,4,5,4,2,2,7,6,3,3,1,20,Italian,Italian,AIK3NLEZLZGC1,16187,0,0,1
2020/5/13 1:20,2020/5/13 1:34,0,187.22.16.195,100,837,0,2020/5/13 14:30,R_0GGYWVuWvXCUjBL,,,,,,,anonymous,EN,1,1,1,1,1,1,2,2,2,2,0,0,4.009,0,I like to look at the starry sky,6,1,5,6,6,5,,,,,1,1,1,1,3,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,5,4,6,7,7,100,5,3,2,4,7,7,7,1,3,1,2,1,7,1,1,2,1,5,1,1,7,7,7,,2,24,BRAZILIAN,PORTUGUESE,AIWCIJCBSQPPL,46202,0,1,0
2020/5/13 13:21,2020/5/13 13:42,0,67.8.252.52,100,1210,0,2020/5/13 14:24,R_pbBK2NEXp651tnz,,,,,,,anonymous,EN,1,1,1,1,2,1,2,1,2,1,0,0,4.008,0,"I like to hunt turkeys. Instead of relying on the fact that I may have seen turkeys in an area in the past, I use bottom up processing to listen for gobbles, look for sign to see if a turkey is in the area.",5,2,5,4,3,3,,,,,1,1,1,1,3,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,5,5,7,300,2,1,5,1,5,2,5,4,5,4,1,2,5,2,2,2,6,4,2,4,6,5,5,,1,32,American,English,ANW02QG3JQMMN,25213,0,1,0
2020/5/13 7:20,2020/5/13 7:30,0,73.189.150.104,100,595,0,2020/5/13 14:25,R_2qgevkHqBqHQXBV,,,,,,,anonymous,EN,1,1,1,1,1,1,2,2,2,1,0,0,4.008,0,Appreciation of complexity over simplicity.,5,2,5,4,4,4,,,,,,,,,,,1,2,1,1,3,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,7,6,4,5,150,4,4,2,4,5,3,2,6,2,5,3,3,6,4,3,4,5,5,5,2,7,6,5,,1,28,American,English,AOEGJLWFISOZQ,22685,0,2,0
2020/5/13 4:39,2020/5/13 5:02,0,99.145.161.65,100,1387,0,2020/5/13 14:26,R_sYg5vFpT9deI4YV,,,,,,,anonymous,EN,1,1,1,1,1,1,2,2,2,1,0,0,4.008,0,"When writing an essay, I like to start from the body paragraphs, and then build the rest of the essay (the introduction and conclusion) from it. I do this because I typically start with all of the many ideas and details I want the essay to exemplify first before then tying the while paper together based off of them. Additionally, I typically start stories from the middle, and then have to bring details from the beginning to support it.",4,2,6,2,3,2,,,,,1,1,1,1,3,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,133.143,0,7,7,4,7,7,6,7,150,1,3,5,1,5,1,4,7,7,1,2,1,1,1,6,1,3,7,2,3,7,4,4,,2,21,Nigerian,Igbo,AOS3LVECPY29I,89461,2,1,0
2020/5/13 3:15,2020/5/13 6:32,0,157.46.82.231,100,11802,0,2020/5/13 14:28,R_1JLx03dlFHuGszU,,,,,,,anonymous,EN,1,1,1,1,2,2,2,2,1,2,0,0,4.008,0,I take my wife and child's ideas while planning for vacation.,4,3,5,4,5,5,,,,,,,,,,,1,2,1,1,3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,5,7,7,7,7,100,2,2,3,4,7,7,6,3,6,2,1,3,6,6,7,6,6,6,2,2,7,7,7,,1,29,Indian,Tamil,AOSN6BALGZS92,28744,0,2,0
