StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Agree_doctor,Agree_fire,Agree_donor,neg_cons,unfair,moral_worth,Attention_check,Attention_check_DO,age,gender,educationScore,femalesAs1MaleAs0,income,incomeScore,householdIncomeEstimate,participant_id,assignment_id,computer_country,PROLIFIC_PID,generality,context,FL_16_DO,FL_31_DO
11/03/2019 11:49,11/03/2019 11:50,0,100,100,1,11/03/2019 11:50,R_2DY1TaQOZPdQumx,,,,,anonymous,EN-GB,2,2,2,4,6,7,4,4|3|2|1,35,female,4,,"$25,000 to $39,999",2,32500,ff693dfc,b3f1b583,United States,,rule,healthcare,FL_33,Doctors|Firefighters|Donor
11/03/2019 11:49,11/03/2019 11:50,0,100,105,1,11/03/2019 11:50,R_2fJcAuEDMwlhvin,,,,,anonymous,EN-GB,6,6,6,3,3,5,4,3|1|4|2,27,female,4,,"$10,000 to $24,999",1,17500,2135fa8e,1866a3a9,United States,,one-off,volcano,FL_17,Doctors|Firefighters|Donor
11/03/2019 11:48,11/03/2019 11:51,0,100,164,1,11/03/2019 11:51,R_2WD1VwoZLIfdvbQ,,,,,anonymous,EN-GB,6,5,5,4,5,5,4,4|1|3|2,52,male,4,,"$10,000 to $24,999",1,17500,2ae1c947,16e4a0e5,United States,,one-off,volcano,FL_17,Firefighters|Doctors|Donor
11/03/2019 11:51,11/03/2019 11:52,0,100,50,1,11/03/2019 11:52,R_smPDtkDbkPCBmYF,,,,,anonymous,EN-GB,5,5,6,6,6,6,4,2|3|4|1,27,female,5,,"$25,000 to $39,999",2,32500,28139aac,99baa79f,United States,,one-off,volcano,FL_17,Doctors|Donor|Firefighters
11/03/2019 11:52,11/03/2019 11:53,0,100,66,1,11/03/2019 11:53,R_2TFYo99X6Vi4G49,,,,,anonymous,EN-GB,2,2,2,7,7,7,4,4|1|3|2,55,female,5,,"$10,000 to $24,999",1,17500,5ef19c48,77d2ab5a,United States,,rule,healthcare,FL_33,Doctors|Donor|Firefighters
11/03/2019 11:51,11/03/2019 11:54,0,100,124,1,11/03/2019 11:54,R_2DMFRhr3zk9B4Mc,,,,,anonymous,EN-GB,6,6,5,2,2,3,4,4|1|3|2,44,male,5,,"$60,000 to $84,999",4,72500,a361208c,8ec25950,United States,,one-off,volcano,FL_17,Donor|Firefighters|Doctors
11/03/2019 11:52,11/03/2019 11:54,0,100,153,1,11/03/2019 11:54,R_sOtYu1Aos2oya09,,,,,anonymous,EN-GB,3,2,2,6,7,7,4,2|1|4|3,54,female,6,,"$85,000 to $114,999",5,100000,ec2a6c7c,92158b37,United States,,rule,healthcare,FL_33,Doctors|Firefighters|Donor
11/03/2019 11:52,11/03/2019 11:54,0,100,153,1,11/03/2019 11:54,R_1gOwN1A5TIhe1Ju,,,,,anonymous,EN-GB,5,4,4,5,5,7,4,3|4|1|2,47,female,5,,"$25,000 to $39,999",2,32500,4fdd641c,63023317,United States,,one-off,healthcare,FL_32,Donor|Firefighters|Doctors
11/03/2019 11:54,11/03/2019 11:56,0,100,119,1,11/03/2019 11:56,R_3HwzgI4WhwBJO5W,,,,,anonymous,EN-GB,2,2,3,6,6,6,4,3|1|4|2,63,female,6,,"$25,000 to $39,999",2,32500,280101f2,1ed09ee3,United States,,rule,volcano,FL_18,Donor|Firefighters|Doctors
11/03/2019 11:55,11/03/2019 11:56,0,100,65,1,11/03/2019 11:56,R_2QtvYrS15bvHG0z,,,,,anonymous,EN-GB,4,4,6,6,4,5,4,4|2|3|1,31,male,5,,"$25,000 to $39,999",2,32500,ec494e5a,ddfdcd65,United States,,one-off,volcano,FL_17,Doctors|Firefighters|Donor
11/03/2019 11:55,11/03/2019 11:57,0,100,81,1,11/03/2019 11:57,R_1F4CCEZ0cxHnC3d,,,,,anonymous,EN-GB,5,3,3,7,7,6,4,4|1|3|2,40,male,3,,"$40,000 to $59,999",3,50000,c13c5004,a5be42f6,United States,,one-off,healthcare,FL_32,Doctors|Donor|Firefighters
11/03/2019 11:54,11/03/2019 11:57,0,100,147,1,11/03/2019 11:57,R_12LR0062egEeFZQ,,,,,anonymous,EN-GB,5,4,5,5,5,6,4,4|1|3|2,57,male,5,,"$40,000 to $59,999",3,50000,8663990a,4681a2d3,United States,,rule,volcano,FL_18,Donor|Doctors|Firefighters
11/03/2019 11:55,11/03/2019 11:57,0,100,107,1,11/03/2019 11:57,R_2dYLtS3VZHvm7iU,,,,,anonymous,EN-GB,6,6,2,3,3,6,4,2|1|3|4,61,female,6,,"$150,000 to $199,999",7,175000,abda41dc,36699c25,United States,,one-off,volcano,FL_17,Firefighters|Doctors|Donor
11/03/2019 11:55,11/03/2019 11:57,0,100,118,1,11/03/2019 11:57,R_8u1tAx2fIBZLcch,,,,,anonymous,EN-GB,5,4,4,6,7,7,4,1|4|3|2,46,female,4,,"$10,000 to $24,999",1,17500,bd8efcfe,bf177bd2,United States,,one-off,volcano,FL_17,Donor|Firefighters|Doctors
11/03/2019 11:56,11/03/2019 11:57,0,100,91,1,11/03/2019 11:57,R_1gHYBcwvLXj5Kzc,,,,,anonymous,EN-GB,6,5,7,2,3,5,4,2|4|1|3,43,female,5,,"$115,000 to $149,999",6,132500,2622de19,299e305d,United States,,one-off,healthcare,FL_32,Firefighters|Doctors|Donor
11/03/2019 11:56,11/03/2019 11:57,0,100,99,1,11/03/2019 11:57,R_9odplgxeJT6bhbb,,,,,anonymous,EN-GB,5,5,5,7,5,7,4,3|2|1|4,23,female,5,,"$40,000 to $59,999",3,50000,4ed1cdb8,57f54af1,United States,,one-off,healthcare,FL_32,Doctors|Donor|Firefighters
11/03/2019 11:56,11/03/2019 11:58,0,100,96,1,11/03/2019 11:58,R_11789Ax11s4LRoM,,,,,anonymous,EN-GB,4,6,5,3,3,5,4,2|1|4|3,69,male,4,,"$25,000 to $39,999",2,32500,9170374b,2c367e93,United States,,rule,volcano,FL_18,Doctors|Donor|Firefighters
11/03/2019 11:55,11/03/2019 11:58,0,100,154,1,11/03/2019 11:58,R_u9BXXsvqiQUVSo1,,,,,anonymous,EN-GB,5,7,6,7,6,7,4,4|1|2|3,60,female,6,,"$200,000 or more",8,225000,e76b8480,a1fcf33e,United Kingdom,,rule,healthcare,FL_33,Doctors|Donor|Firefighters
11/03/2019 11:56,11/03/2019 11:58,0,100,109,1,11/03/2019 11:58,R_1Dx0wuvF3pLVkEN,,,,,anonymous,EN-GB,3,3,4,6,6,7,4,1|4|2|3,37,female,2,,"$60,000 to $84,999",4,72500,c1d3950c,ad34750f,United States,,rule,healthcare,FL_33,Firefighters|Doctors|Donor
11/03/2019 11:57,11/03/2019 11:58,0,100,74,1,11/03/2019 11:58,R_3GdpdukTv444vJC,,,,,anonymous,EN-GB,2,3,4,6,6,6,4,3|1|2|4,18,male,2,,"$60,000 to $84,999",4,72500,8923a421,76834684,United States,,rule,volcano,FL_18,Doctors|Donor|Firefighters
11/03/2019 11:57,11/03/2019 11:58,0,100,92,1,11/03/2019 11:58,R_AHzDG1TYCs2HB4d,,,,,anonymous,EN-GB,5,3,3,6,5,6,4,3|4|2|1,27,female,2,,"$85,000 to $114,999",5,100000,edc9139b,b10dd003,United States,,rule,healthcare,FL_33,Firefighters|Doctors|Donor
11/03/2019 11:56,11/03/2019 11:59,0,100,138,1,11/03/2019 11:59,R_07XMjqF2gAyxt9D,,,,,anonymous,EN-GB,6,5,6,7,7,7,4,4|2|1|3,55,male,5,,"$85,000 to $114,999",5,100000,71520816,c9cdbda7,United States,,rule,healthcare,FL_33,Firefighters|Doctors|Donor
11/03/2019 11:58,11/03/2019 11:59,0,100,70,1,11/03/2019 11:59,R_ZegqnPCnmQrLDJD,,,,,anonymous,EN-GB,4,4,4,7,7,7,4,3|4|1|2,42,female,5,,"$200,000 or more",8,225000,a3d9d00e,72565d77,United States,,one-off,healthcare,FL_32,Donor|Doctors|Firefighters
11/03/2019 11:58,11/03/2019 12:00,0,100,123,1,11/03/2019 12:00,R_3jebZ4KemYK9wDw,,,,,anonymous,EN-GB,7,7,7,3,2,7,4,4|1|3|2,33,female,4,,"$60,000 to $84,999",4,72500,095c9c8a,45104369,United States,,one-off,volcano,FL_17,Doctors|Firefighters|Donor
11/03/2019 11:57,11/03/2019 12:00,0,100,217,1,11/03/2019 12:00,R_8wdNmyrzVlj684F,,,,,anonymous,EN-GB,3,7,6,5,4,6,4,2|1|3|4,49,male,5,,"$10,000 to $24,999",1,17500,0a8dae76,6625a41d,United States,,rule,volcano,FL_18,Firefighters|Donor|Doctors
11/03/2019 11:59,11/03/2019 12:00,0,100,108,1,11/03/2019 12:00,R_VJdd1tLEto4pppT,,,,,anonymous,EN-GB,5,5,5,3,3,5,2,1|3|2|4,46,female,5,,"$40,000 to $59,999",3,50000,3be48157,dd6aefad,United States,,one-off,healthcare,FL_32,Donor|Doctors|Firefighters
11/03/2019 11:58,11/03/2019 12:01,0,100,145,1,11/03/2019 12:01,R_3Pv0KssrobjTffQ,,,,,anonymous,EN-GB,5,5,3,6,6,6,4,3|1|4|2,61,female,5,,"$60,000 to $84,999",4,72500,45ff8064,61cdffac,United States,,rule,volcano,FL_18,Donor|Firefighters|Doctors
11/03/2019 12:01,11/03/2019 12:02,0,100,69,1,11/03/2019 12:03,R_2U4JbeKSb9e9gCE,,,,,anonymous,EN-GB,4,4,4,6,6,6,4,3|4|2|1,40,female,8,,"$85,000 to $114,999",5,100000,a442ec9d,56110056,United States,,rule,volcano,FL_18,Doctors|Donor|Firefighters
11/03/2019 12:01,11/03/2019 12:03,0,100,97,1,11/03/2019 12:03,R_b4rul3a7OADXOiB,,,,,anonymous,EN-GB,1,1,1,7,7,7,4,1|4|3|2,26,female,2,,"$25,000 to $39,999",2,32500,5c68f5eb,07a8ca91,United States,,rule,healthcare,FL_33,Firefighters|Doctors|Donor
11/03/2019 12:02,11/03/2019 12:03,0,100,73,1,11/03/2019 12:03,R_tMrVudpMBvKUwut,,,,,anonymous,EN-GB,6,6,4,5,3,4,4,1|4|2|3,31,female,5,,"$60,000 to $84,999",4,72500,fe5e097f,48025208,United States,,rule,volcano,FL_18,Doctors|Firefighters|Donor
11/03/2019 12:02,11/03/2019 12:03,0,100,68,1,11/03/2019 12:03,R_2aCPbEK7p2j4J8I,,,,,anonymous,EN-GB,5,1,1,6,6,7,4,4|3|1|2,38,male,6,,"$10,000 to $24,999",1,17500,6295b695,cbb3006a,United States,,rule,healthcare,FL_33,Donor|Doctors|Firefighters
11/03/2019 12:01,11/03/2019 12:03,0,100,125,1,11/03/2019 12:03,R_2xPPM219JH4nGjd,,,,,anonymous,EN-GB,7,7,6,1,5,4,4,3|1|4|2,52,male,4,,"$10,000 to $24,999",1,17500,8bef78b2,787c47ff,United States,,one-off,healthcare,FL_32,Firefighters|Donor|Doctors
11/03/2019 12:02,11/03/2019 12:03,0,100,102,1,11/03/2019 12:03,R_31Xf4mJJrcXC5K1,,,,,anonymous,EN-GB,5,4,4,6,5,7,4,2|1|4|3,43,female,4,,"$10,000 to $24,999",1,17500,4cbb77d5,e9365f3a,United States,,one-off,volcano,FL_17,Donor|Doctors|Firefighters
11/03/2019 12:01,11/03/2019 12:03,0,100,131,1,11/03/2019 12:03,R_uqRXtVcqjU6rCuZ,,,,,anonymous,EN-GB,5,5,3,6,5,6,4,3|1|2|4,36,female,2,,"$40,000 to $59,999",3,50000,b12d0c4a,706ac517,United States,,one-off,volcano,FL_17,Donor|Firefighters|Doctors
11/03/2019 12:02,11/03/2019 12:03,0,100,106,1,11/03/2019 12:03,R_OkVPa0ZSdwslxzb,,,,,anonymous,EN-GB,7,7,7,1,1,7,4,3|2|4|1,49,male,3,,"$115,000 to $149,999",6,132500,5e88b44e,b7b7df4d,United States,,rule,healthcare,FL_33,Doctors|Donor|Firefighters
11/03/2019 11:59,11/03/2019 12:04,0,100,293,1,11/03/2019 12:04,R_DiXFqwoQiNwoMZX,,,,,anonymous,EN-GB,4,2,1,6,6,7,4,4|3|1|2,43,female,5,,"$85,000 to $114,999",5,100000,5834ff95,354b2054,United States,,rule,healthcare,FL_33,Donor|Doctors|Firefighters
11/03/2019 12:02,11/03/2019 12:04,0,100,101,1,11/03/2019 12:04,R_1rxLIKNiDHcC84m,,,,,anonymous,EN-GB,7,7,6,2,2,6,4,4|3|1|2,36,male,5,,"$25,000 to $39,999",2,32500,b7af5a63,b02b2d27,United States,,one-off,volcano,FL_17,Firefighters|Donor|Doctors
11/03/2019 12:02,11/03/2019 12:04,0,100,121,1,11/03/2019 12:04,R_Os4IxYG6XcCgdgJ,,,,,anonymous,EN-GB,4,4,4,5,7,6,4,1|4|3|2,68,female,5,,"$25,000 to $39,999",2,32500,9ecd7a60,ff765810,United States,,one-off,healthcare,FL_32,Firefighters|Donor|Doctors
11/03/2019 11:58,11/03/2019 12:04,0,100,349,1,11/03/2019 12:04,R_302jEqAxpWiHrRF,,,,,anonymous,EN-GB,2,2,3,2,7,6,4,4|3|2|1,37,female,3,,"$40,000 to $59,999",3,50000,09a2dcbd,b6548228,United States,,one-off,volcano,FL_17,Doctors|Donor|Firefighters
11/03/2019 12:02,11/03/2019 12:05,0,100,168,1,11/03/2019 12:05,R_2lzE8LncXdt81jj,,,,,anonymous,EN-GB,4,2,1,5,6,6,4,4|2|3|1,28,female,3,,"$40,000 to $59,999",3,50000,091ea2e1,0c85c318,United States,,one-off,healthcare,FL_32,Firefighters|Donor|Doctors
11/03/2019 12:03,11/03/2019 12:05,0,100,142,1,11/03/2019 12:05,R_3efsLRBiwRvacn9,,,,,anonymous,EN-GB,6,6,6,5,5,7,4,1|2|4|3,35,female,5,,"$10,000 to $24,999",1,17500,3a19089d,ba3ae0dd,United States,,one-off,healthcare,FL_32,Donor|Doctors|Firefighters
11/03/2019 12:03,11/03/2019 12:06,0,100,195,1,11/03/2019 12:06,R_2rISfnEhFDRxfFe,,,,,anonymous,EN-GB,7,6,6,2,7,7,4,1|3|2|4,51,female,4,,"$85,000 to $114,999",5,100000,786d2d79,8b2649b7,United States,,rule,volcano,FL_18,Firefighters|Donor|Doctors
